时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2018-01-02 16:00:00,1.4,0,0,0,0,0,-1.38
2018-01-03 16:00:00,2,-0.16,0,-478.13,100535,0,-2.12
2018-01-04 16:00:00,2.43,0.73,2678.19,0,199252,0,-1.66
2018-01-05 16:00:00,2.68,1.06,970,0,0,0,-1.58
2018-01-08 16:00:00,3.21,2.11,3166,0,0,0,-1.07
2018-01-09 16:00:00,3.93,1.76,0,-1059,0,0,-2.09
2018-01-10 16:00:00,4.39,2.53,2306,0,0,0,-1.78
2018-01-11 16:00:00,4.34,2.74,640,0,0,0,-1.53
2018-01-12 16:00:00,4.82,3.02,836,0,0,0,-1.72
2018-01-15 16:00:00,4.82,2.28,0,-2229,0,0,-2.42
2018-01-16 16:00:00,5.65,2.42,435,0,0,0,-3.06
2018-01-17 16:00:00,5.39,3.17,2248,0,0,0,-2.11
2018-01-18 16:00:00,5.97,3.91,2211,0,0,0,-1.94
2018-01-19 16:00:00,6.32,4.39,1441,0,0,0,-1.82
2018-01-22 16:00:00,7.59,4.89,1512,0,0,0,-2.51
2018-01-23 16:00:00,8.73,6.37,4438,0,0,0,-2.17
2018-01-24 16:00:00,8.91,6.48,317,0,0,0,-2.23
2018-01-25 16:00:00,8.29,6.67,567,0,0,0,-1.5
2018-01-26 16:00:00,8.69,6.9,703,0,0,0,-1.65
2018-01-29 16:00:00,6.73,6.07,0,-2490,0,0,-0.62
2018-01-30 16:00:00,5.59,4.92,0,-3448,0,0,-0.63
2018-01-31 16:00:00,6.08,3.56,0,-4089,0,0,-2.38
2018-02-01 16:00:00,5.34,2.14,0,-4266,0,0,-3.04
2018-02-02 16:00:00,5.96,2.67,1586,0,0,0,-3.1
2018-02-05 16:00:00,6.04,5.68,9051,0,0,0,-0.34
2018-02-06 16:00:00,2.93,2.6,0,-9237,0,0,-0.32
2018-02-07 16:00:00,0.49,2.35,0,-772,0,0,1.85
2018-02-08 16:00:00,-0.47,-0.56,0,-8714,0,0,-0.09
2018-02-09 16:00:00,-4.72,-4.55,0,-11963,0,0,0.18
2018-02-12 16:00:00,-3.49,-4.59,0,-116,0,0,-1.14
2018-02-13 16:00:00,-2.36,-4.01,1736,0,0,0,-1.69
2018-02-14 16:00:00,-1.59,-3.71,900,0,0,0,-2.15
2018-02-22 16:00:00,0.54,-1.64,6189,0,0,0,-2.17
2018-02-23 16:00:00,1,-1.24,1198,0,0,0,-2.22
2018-02-26 16:00:00,2.17,-0.27,2910,0,0,0,-2.39
2018-02-27 16:00:00,0.7,-1.23,0,-2862,0,0,-1.92
2018-02-28 16:00:00,-0.18,-2.09,0,-2598,0,0,-1.91
2018-03-01 16:00:00,0.45,-1.32,2317,0,0,0,-1.76
2018-03-02 16:00:00,-0.36,-1.58,0,-783,0,0,-1.22
2018-03-05 16:00:00,-0.32,-1.61,0,-92,0,0,-1.29
2018-03-06 16:00:00,0.89,-0.73,2660,0,0,0,-1.61
2018-03-07 16:00:00,0.14,-0.83,0,-301,0,0,-0.97
2018-03-08 16:00:00,1.16,-0.64,569,0,0,0,-1.78
2018-03-09 16:00:00,1.94,0.14,2344,0,0,0,-1.77
2018-03-12 16:00:00,2.4,0.94,2375,0,0,0,-1.43
2018-03-13 16:00:00,1.5,0.52,0,-1255,0,0,-0.97
2018-03-14 16:00:00,1.05,-0.32,0,-2508,0,0,-1.36
2018-03-15 16:00:00,1.62,-0.68,0,-1089,0,0,-2.26
2018-03-16 16:00:00,0.63,-0.64,123,0,0,0,-1.26
2018-03-19 16:00:00,1.08,-0.65,0,-36,0,0,-1.71
2018-03-20 16:00:00,1.16,-0.6,153,0,0,0,-1.74
2018-03-21 16:00:00,0.75,-1.27,0,-1999,0,0,-2
2018-03-22 16:00:00,-0.26,-1.66,0,-1189,0,0,-1.4
2018-03-23 16:00:00,-3.12,-4.72,0,-9167,0,0,-1.65
2018-03-26 16:00:00,-3.75,-6.17,0,-4357,0,0,-2.51
2018-03-27 16:00:00,-2.92,-5.76,1227,0,0,0,-2.93
2018-03-28 16:00:00,-4.67,-6.79,0,-3084,0,0,-2.22
2018-03-29 16:00:00,-3.39,-5.48,3928,0,0,0,-2.16
2018-03-30 16:00:00,-3.28,-5.05,1286,0,0,0,-1.83
2018-04-02 16:00:00,-3.57,-5.35,0,-885,0,0,-1.85
2018-04-03 16:00:00,-4.18,-6.51,0,-3496,0,0,-2.43
2018-04-04 16:00:00,-4.37,-6.15,1079,0,0,0,-1.86
2018-04-09 16:00:00,-4.41,-6.5,0,-1046,0,0,-2.19
2018-04-10 16:00:00,-2.57,-4.75,5249,0,0,0,-2.24
2018-04-11 16:00:00,-2.3,-4.37,1140,0,0,0,-2.12
2018-04-12 16:00:00,-3.28,-5.74,0,-4100,0,0,-2.54
2018-04-13 16:00:00,-3.96,-5.6,431,0,0,0,-1.71
2018-04-16 16:00:00,-5.51,-6.76,0,-3488,0,0,-1.32
2018-04-17 16:00:00,-7,-8.23,0,-4421,0,0,-1.32
2018-04-18 16:00:00,-6.56,-7.5,2185,0,0,0,-1.01
2018-04-19 16:00:00,-5.43,-7.22,851,0,0,0,-1.89
2018-04-20 16:00:00,-6.7,-8.12,0,-2690,0,0,-1.52
2018-04-23 16:00:00,-6.56,-7.96,479,0,0,0,-1.5
2018-04-24 16:00:00,-4.65,-6.56,4183,0,0,0,-2
2018-04-25 16:00:00,-5.02,-7.05,0,-1471,0,0,-2.14
2018-04-26 16:00:00,-6.83,-7.96,0,-2706,0,0,-1.21
2018-04-27 16:00:00,-6.8,-7.23,2172,0,0,0,-0.46
2018-05-02 16:00:00,-6.63,-6.98,765,0,0,0,-0.37
2018-05-03 16:00:00,-5.9,-6.35,1893,0,0,0,-0.48
2018-05-04 16:00:00,-6.36,-6.35,0,-16,0,0,0.01
2018-05-07 16:00:00,-4.88,-5.45,2688,0,0,0,-0.6
2018-05-08 16:00:00,-3.78,-4.13,3986,0,0,0,-0.36
2018-05-09 16:00:00,-3.95,-3.09,3104,0,0,0,0.9
2018-05-10 16:00:00,-3.42,-2.78,943,0,0,0,0.66
2018-05-11 16:00:00,-3.92,-3.26,0,-1440,0,0,0.69
2018-05-14 16:00:00,-3.02,-2.43,2494,0,0,0,0.61
2018-05-15 16:00:00,-2.65,-2.52,0,-269,0,0,0.13
2018-05-16 16:00:00,-3.42,-3.54,0,-3077,0,0,-0.12
2018-05-17 16:00:00,-4.14,-3.51,93,0,0,0,0.66
2018-05-18 16:00:00,-3.17,-1.59,5757,0,0,0,1.63
2018-05-21 16:00:00,-2.72,-1.2,1186,0,0,0,1.56
2018-05-22 16:00:00,-3.09,-0.92,820,0,0,0,2.24
2018-05-23 16:00:00,-4.37,-2.58,0,-4961,0,0,1.87
2018-05-24 16:00:00,-5.05,-2.99,0,-1228,0,0,2.17
2018-05-25 16:00:00,-5.32,-3.3,0,-958,0,0,2.13
2018-05-28 16:00:00,-4.9,-3.07,707,0,0,0,1.92
2018-05-29 16:00:00,-5.63,-3.47,0,-1194,0,0,2.29
2018-05-30 16:00:00,-7.63,-6.54,0,-9204,0,0,1.18
2018-05-31 16:00:00,-5.67,-5.3,3700,0,0,0,0.39
2018-06-01 16:00:00,-6.46,-5.97,0,-2003,0,0,0.52
2018-06-04 16:00:00,-5.54,-5.39,1750,0,0,0,0.16
2018-06-05 16:00:00,-4.6,-5.06,991,0,0,0,-0.48
2018-06-06 16:00:00,-4.8,-5.05,7,0,0,0,-0.26
2018-06-07 16:00:00,-4.96,-5.94,0,-2659,0,0,-1.03
2018-06-08 16:00:00,-6.23,-6.94,0,-3012,0,0,-0.76
2018-06-11 16:00:00,-6.22,-7.22,0,-814,0,0,-1.07
2018-06-12 16:00:00,-5.08,-6.3,2752,0,0,0,-1.29
2018-06-13 16:00:00,-6.02,-7.02,0,-2160,0,0,-1.06
2018-06-14 16:00:00,-6.39,-7.17,0,-447,0,0,-0.83
2018-06-15 16:00:00,-6.88,-7.24,0,-223,0,0,-0.39
2018-06-19 16:00:00,-10.16,-9.84,0,-7803,0,0,0.36
2018-06-20 16:00:00,-9.81,-10.29,0,-1347,0,0,-0.53
2018-06-21 16:00:00,-10.86,-10.8,0,-1523,0,0,0.07
2018-06-22 16:00:00,-10.47,-9.75,3155,0,0,0,0.8
2018-06-25 16:00:00,-11.67,-10.16,0,-1240,0,0,1.71
2018-06-26 16:00:00,-12.4,-10.43,0,-800,0,0,2.25
2018-06-27 16:00:00,-14.18,-10.83,0,-1205,0,0,3.9
2018-06-28 16:00:00,-15.07,-11.79,0,-2897,0,0,3.86
2018-06-29 16:00:00,-12.9,-10.01,5340,0,0,0,3.32
2018-07-02 16:00:00,-15.45,-12.18,0,-6487,0,0,3.87
2018-07-03 16:00:00,-15.42,-12.69,0,-1532,1215,0,3.23
2018-07-04 16:00:00,-16.55,-13.12,0,-1306,0,0,4.11
2018-07-05 16:00:00,-17.08,-13.53,0,-1235,0,0,4.28
2018-07-06 16:00:00,-16.52,-13.36,538,0,0,0,3.79
2018-07-09 16:00:00,-14.18,-11.47,5648,0,0,0,3.16
2018-07-10 16:00:00,-13.98,-11.17,905,0,0,0,3.27
2018-07-11 16:00:00,-15.46,-12.47,0,-3911,0,0,3.54
2018-07-12 16:00:00,-13.64,-11.28,3596,0,0,0,2.73
2018-07-13 16:00:00,-13.35,-10.84,1321.4,0,0,0,2.9
2018-07-16 16:00:00,-13.86,-11.21,0,-1127.04,0,0,3.08
2018-07-17 16:00:00,-14.43,-11.73,0,-1543.6,0,0,3.16
2018-07-18 16:00:00,-14.87,-12.24,0,-1530.2,0,0,3.09
2018-07-19 16:00:00,-14.95,-12.97,0,-2210,0,0,2.33
2018-07-20 16:00:00,-13.35,-11.05,5765,0,0,0,2.65
2018-07-23 16:00:00,-12.53,-10.2,2554,0,0,0,2.66
2018-07-24 16:00:00,-11.14,-9.2,2985,0,0,0,2.18
2018-07-25 16:00:00,-11.24,-9.19,39,0,0,0,2.31
2018-07-26 16:00:00,-12.27,-9.77,0,-1739,0,0,2.85
2018-07-27 16:00:00,-12.64,-10.13,0,-1087,0,0,2.87
2018-07-30 16:00:00,-12.8,-10.08,153,0,0,0,3.12
2018-07-31 16:00:00,-12.73,-9.51,1727,0,0,0,3.69
2018-08-01 16:00:00,-14.47,-10.92,0,-4250,0,0,4.15
2018-08-02 16:00:00,-16.37,-13.42,0,-7487,0,0,3.53
2018-08-03 16:00:00,-17.75,-13.66,0,-733,0,0,4.97
2018-08-06 16:00:00,-18.79,-14.1,0,-1295,0,0,5.78
2018-08-07 16:00:00,-16.42,-12.41,5062,0,0,0,4.8
2018-08-08 16:00:00,-17.77,-13.71,0,-3921,0,0,4.94
2018-08-09 16:00:00,-15.71,-12.3,4258,0,0,0,4.05
2018-08-10 16:00:00,-15.53,-12.24,166,0,0,0,3.89
2018-08-13 16:00:00,-15.89,-13.03,0,-2366,0,0,3.4
2018-08-14 16:00:00,-16.32,-12.44,1777,0,0,0,4.64
2018-08-15 16:00:00,-18.33,-13.98,0,-4621,0,0,5.33
2018-08-16 16:00:00,-18.71,-14.8,0,-2477,0,0,4.81
2018-08-17 16:00:00,-19.88,-15.59,0,-2353,0,0,5.35
2018-08-20 16:00:00,-18.94,-15.05,1623,0,0,0,4.8
2018-08-21 16:00:00,-17.47,-14.38,1999,0,0,0,3.74
2018-08-22 16:00:00,-17.93,-14.33,157,0,0,0,4.39
2018-08-23 16:00:00,-17.63,-14.41,0,-245,0,0,3.91
2018-08-24 16:00:00,-17.5,-13.61,2391,0,0,0,4.72
2018-08-27 16:00:00,-15.49,-12.25,4071,0,0,0,3.83
2018-08-28 16:00:00,-15.65,-12.34,0,-250,0,0,3.92
2018-08-29 16:00:00,-15.98,-12.84,0,-1500,0,0,3.74
2018-08-30 16:00:00,-16.86,-13.41,0,-1713,0,0,4.15
2018-08-31 16:00:00,-17.28,-13.51,0,-313,0,0,4.56
2018-09-03 16:00:00,-17.59,-13.04,1417,0,0,0,5.52
2018-09-04 16:00:00,-16.55,-12.24,2394,0,0,0,5.16
2018-09-05 16:00:00,-18.18,-14.04,0,-5383,0,0,5.06
2018-09-06 16:00:00,-19.05,-13.92,338,0,0,0,6.34
2018-09-07 16:00:00,-18.69,-13.82,327,0,0,0,5.99
2018-09-10 16:00:00,-19.87,-14.69,0,-2631,0,0,6.46
2018-09-11 16:00:00,-20.01,-15.08,0,-1173,0,0,6.16
2018-09-12 16:00:00,-20.56,-14.88,613,0,0,0,7.15
2018-09-13 16:00:00,-19.71,-13.9,2953,0,0,0,7.24
2018-09-14 16:00:00,-19.57,-13.65,746,0,0,0,7.36
2018-09-17 16:00:00,-20.49,-14.04,0,-1168,0,0,8.11
2018-09-18 16:00:00,-18.89,-13.47,1688,0,0,0,6.68
2018-09-19 16:00:00,-17.82,-12.7,2317,0,0,0,6.23
2018-09-20 16:00:00,-17.88,-12.81,0,-330,0,0,6.17
2018-09-21 16:00:00,-15.39,-10.46,7049,0,0,0,5.83
2018-09-25 16:00:00,-16.15,-10.32,430,0,0,0,6.95
2018-09-26 16:00:00,-15.22,-9.88,1308,0,0,0,6.3
2018-09-27 16:00:00,-15.56,-10.55,0,-2018,0,0,5.93
2018-09-28 16:00:00,-14.69,-8.64,5735,0,0,0,7.09
2018-10-08 16:00:00,-18.36,-11.17,0,-7576,0,0,8.81
2018-10-09 16:00:00,-18.41,-10.79,1129,0,0,0,9.34
2018-10-10 16:00:00,-18.59,-11.11,0,-962,0,0,9.19
2018-10-11 16:00:00,-22.5,-15.16,0,-12156,0,0,9.47
2018-10-12 16:00:00,-21.34,-14.93,694,0,0,0,8.15
2018-10-15 16:00:00,-22.44,-16.05,0,-3356,0,0,8.24
2018-10-16 16:00:00,-23.07,-16.37,0,-969,0,0,8.71
2018-10-17 16:00:00,-22.64,-14.79,4759,0,0,0,10.15
2018-10-18 16:00:00,-24.47,-17.24,0,-7350,0,0,9.57
2018-10-19 16:00:00,-22.23,-16.06,3538,0,0,0,7.93
2018-10-22 16:00:00,-18.87,-13.03,9090,0,0,0,7.2
2018-10-23 16:00:00,-21.02,-13.99,0,-2892,0,0,8.9
2018-10-24 16:00:00,-20.91,-12.88,3341,0,0,0,10.15
2018-10-25 16:00:00,-20.75,-12.22,1993,0,0,0,10.76
2018-10-26 16:00:00,-21.27,-11.75,1408,0,0,0,12.09
2018-10-29 16:00:00,-23.67,-12.3,0,-1656,0,0,14.9
2018-10-30 16:00:00,-22.84,-11.61,2052,0,0,0,14.55
2018-10-31 16:00:00,-21.76,-11.76,0,-449,0,0,12.78
2018-11-01 16:00:00,-21.18,-11.69,235,0,0,0,12.04
2018-11-02 16:00:00,-18.37,-10.22,4407,0,0,0,9.98
2018-11-05 16:00:00,-19.05,-11.17,0,-2865,0,0,9.73
2018-11-06 16:00:00,-19.54,-11.66,0,-1469,0,0,9.79
2018-11-07 16:00:00,-20.07,-12.33,0,-2001,0,0,9.68
2018-11-08 16:00:00,-20.3,-12.35,0,-60,0,0,9.97
2018-11-09 16:00:00,-21.42,-13.37,0,-3067,0,0,10.24
2018-11-12 16:00:00,-20.48,-12.35,3056,0,0,0,10.22
2018-11-13 16:00:00,-19.68,-11.89,1373,0,0,0,9.7
2018-11-14 16:00:00,-20.49,-12.84,0,-2839,0,0,9.62
2018-11-15 16:00:00,-19.56,-12.15,2067,0,0,0,9.21
2018-11-16 16:00:00,-19.18,-12.33,0,-529,0,0,8.48
2018-11-19 16:00:00,-18.27,-12.28,135,0,0,0,7.33
2018-11-20 16:00:00,-20.16,-13.5,0,-3661,0,0,8.34
2018-11-21 16:00:00,-19.96,-13.53,0,-96,0,0,8.03
2018-11-22 16:00:00,-20.25,-13.26,828,0,0,0,8.76
2018-11-23 16:00:00,-22.01,-15.31,0,-6166,0,0,8.59
2018-11-26 16:00:00,-22.07,-15.16,449,0,0,0,8.87
2018-11-27 16:00:00,-22.17,-15.34,0,-522,0,0,8.78
2018-11-28 16:00:00,-21.13,-14.21,3391,0,0,0,8.77
2018-11-29 16:00:00,-22.16,-14.85,0,-1924,0,0,9.39
2018-11-30 16:00:00,-21.29,-14.06,2377,0,0,0,9.19
2018-12-03 16:00:00,-19.1,-11.86,6588,0,0,0,8.95
2018-12-04 16:00:00,-18.93,-12.28,0,-1244,0,0,8.2
2018-12-05 16:00:00,-19.32,-13.19,0,-2728,0,0,7.6
2018-12-06 16:00:00,-21.07,-14.59,0,-4202,0,0,8.21
2018-12-07 16:00:00,-21.07,-14.19,1196,0,0,0,8.72
2018-12-10 16:00:00,-21.98,-15.38,0,-3591,0,0,8.46
2018-12-11 16:00:00,-21.61,-15.11,820,0,0,0,8.29
2018-12-12 16:00:00,-21.34,-15.11,7,0,0,0,7.92
2018-12-13 16:00:00,-20.12,-14.67,1324,0,0,0,6.82
2018-12-14 16:00:00,-21.46,-15.7,0,-3093,0,0,7.33
2018-12-17 16:00:00,-21.57,-15.74,0,-133,0,0,7.43
2018-12-18 16:00:00,-22.39,-16.33,0,-1751,0,0,7.81
2018-12-19 16:00:00,-23.31,-16.38,0,-166,0,0,9.04
2018-12-20 16:00:00,-23.9,-16.79,0,-1214,0,0,9.34
2018-12-21 16:00:00,-24.84,-16.84,0,-163,0,0,10.64
2018-12-24 16:00:00,-24.63,-16.34,1500,0,0,0,11
2018-12-25 16:00:00,-25.15,-17.22,0,-2653,0,0,10.59
2018-12-26 16:00:00,-25.52,-17.17,174,0,0,0,11.21
2018-12-27 16:00:00,-25.81,-17.12,128,0,0,0,11.71
2018-12-28 16:00:00,-25.31,-17.16,0,-122,0,0,10.91
2019-01-02 16:00:00,-26.33,-18.52,0,-4072,0,0,10.6
2019-01-03 16:00:00,-26.45,-18.46,198,0,0,0,10.86
2019-01-04 16:00:00,-24.68,-17.3,3472,0,0,0,9.8
2019-01-07 16:00:00,-24.23,-16.81,1454,0,0,0,9.79
2019-01-08 16:00:00,-24.39,-16.92,0,-321,0,0,9.88
2019-01-09 16:00:00,-23.63,-16.02,2704,0,0,0,9.96
2019-01-10 16:00:00,-23.77,-16.3,0,-833,0,0,9.8
2019-01-11 16:00:00,-23.22,-15.77,1589,0,0,0,9.7
2019-01-14 16:00:00,-23.89,-16.3,0,-1603,0,0,9.97
2019-01-15 16:00:00,-22.4,-15.37,2790,0,0,0,9.06
2019-01-16 16:00:00,-22.38,-15.2,508,0,0,0,9.25
2019-01-17 16:00:00,-22.81,-15.96,0,-2279,0,0,8.87
2019-01-18 16:00:00,-21.4,-14.98,2951,0,0,0,8.17
2019-01-21 16:00:00,-20.97,-14.02,2865,0,0,0,8.79
2019-01-22 16:00:00,-22.02,-15.38,0,-4062,0,0,8.52
2019-01-23 16:00:00,-22.07,-15.18,587,0,0,0,8.84
2019-01-24 16:00:00,-21.63,-14.76,1262,0,0,0,8.77
2019-01-25 16:00:00,-21,-14.06,2094,0,0,0,8.78
2019-01-28 16:00:00,-21.01,-14.46,0,-1180,0,0,8.29
2019-01-29 16:00:00,-20.76,-14.6,0,-423,0,0,7.77
2019-01-30 16:00:00,-21.39,-14.76,0,-473,0,0,8.43
2019-01-31 16:00:00,-20.57,-14.6,461,0,0,0,7.52
2019-02-01 16:00:00,-19.44,-14.16,1329,0,0,0,6.55
2019-02-11 16:00:00,-17.97,-13.51,1952,0,0,0,5.44
2019-02-12 16:00:00,-17.38,-13.59,0,-243,0,0,4.59
2019-02-13 16:00:00,-15.72,-12.17,4266,0,0,0,4.21
2019-02-14 16:00:00,-15.6,-12.74,0,-1704,0,0,3.39
2019-02-15 16:00:00,-17.17,-14.17,0,-4314,0,0,3.62
2019-02-18 16:00:00,-14.52,-12.28,5676,0,0,0,2.62
2019-02-19 16:00:00,-14.67,-11.88,1194,0,0,0,3.27
2019-02-20 16:00:00,-14.36,-11.66,668,0,0,0,3.15
2019-02-21 16:00:00,-14.59,-11.35,919,0,0,0,3.79
2019-02-22 16:00:00,-12.67,-10.48,2631,0,0,0,2.51
2019-02-25 16:00:00,-7.48,-5.78,14084,0,0,0,1.84
2019-02-26 16:00:00,-8.59,-6.04,0,-782,0,0,2.79
2019-02-27 16:00:00,-8.74,-5.83,647,0,0,0,3.19
2019-02-28 16:00:00,-8.97,-5.43,1187,0,0,0,3.89
2019-03-01 16:00:00,-6.97,-3.48,5857,0,0,0,3.75
2019-03-04 16:00:00,-5.87,-3.13,1041,0,0,0,2.91
2019-03-05 16:00:00,-5.33,-2.82,931,0,0,0,2.65
2019-03-06 16:00:00,-4.53,-2.58,740,0,0,0,2.04
2019-03-07 16:00:00,-5.51,-2.76,0,-545,0,0,2.91
2019-03-08 16:00:00,-9.26,-7.36,0,-13801,0,0,2.09
2019-03-11 16:00:00,-7.46,-5.81,4639,0,0,0,1.78
2019-03-12 16:00:00,-6.83,-5.23,1753,0,0,0,1.72
2019-03-13 16:00:00,-7.61,-6.77,0,-4618,0,0,0.91
2019-03-14 16:00:00,-8.25,-7.13,0,-1077,0,0,1.22
2019-03-15 16:00:00,-7.09,-6.46,2006,0,0,0,0.68
2019-03-18 16:00:00,-4.44,-4.65,5421,0,0,0,-0.22
2019-03-19 16:00:00,-4.88,-5.35,0,-2097,0,0,-0.49
2019-03-20 16:00:00,-4.85,-5.27,242,0,0,0,-0.44
2019-03-21 16:00:00,-4.81,-5.32,0,-166,0,0,-0.54
2019-03-22 16:00:00,-4.89,-5.34,0,-64,0,0,-0.47
2019-03-25 16:00:00,-7.15,-7.48,0,-6402,0,0,-0.36
2019-03-26 16:00:00,-8.2,-8.69,0,-3635,0,0,-0.53
2019-03-27 16:00:00,-7.13,-8.28,1234,0,0,0,-1.24
2019-03-28 16:00:00,-7.5,-8.64,0,-1095,0,0,-1.23
2019-03-29 16:00:00,-3.93,-6.32,6980,0,0,0,-2.49
2019-04-01 16:00:00,-1.41,-4.33,5947,0,0,0,-2.96
2019-04-02 16:00:00,-1.48,-4.85,0,-1540,0,0,-3.42
