日期,委托时间,品种,标的,交易类型,下单类型,成交数量,成交价,成交额,委托数量,委托价格,平仓盈亏,手续费,状态,最后更新时间
2020-05-28,09:30:00,股票,中煤能源(601898.XSHG),买,市价单,100股,3.84,384,100股,-,0,5,全部成交,2020-05-28 09:30:00
2020-05-29,09:30:00,股票,西山煤电(000983.XSHE),卖,市价单,-600股,4.8,-2880,-600股,-,6,7.88,全部成交,2020-05-29 09:30:00
2020-05-29,09:30:00,股票,工商银行(601398.XSHG),卖,市价单,-100股,5.14,-514,-100股,-,3,5.51,全部成交,2020-05-29 09:30:00
2020-05-29,09:30:00,股票,分众传媒(002027.XSHE),卖,市价单,-12200股,4.85,-59170,-12200股,-,-2440,73.96,全部成交,2020-05-29 09:30:00
2020-05-29,09:30:00,股票,中国铝业(601600.XSHG),买,市价单,21300股,2.8,59640,21300股,-,0,14.91,全部成交,2020-05-29 09:30:00
2020-05-29,09:30:00,股票,农业银行(601288.XSHG),买,市价单,800股,3.42,2736,800股,-,0,5,全部成交,2020-05-29 09:30:00
2020-05-29,09:30:00,股票,中国银行(601988.XSHG),买,市价单,100股,3.46,346,100股,-,0,5,全部成交,2020-05-29 09:30:00
2020-06-01,09:30:00,股票,华电国际(600027.XSHG),卖,市价单,-16200股,3.67,-59454,-16200股,-,-1782,74.32,全部成交,2020-06-01 09:30:00
2020-06-01,09:30:00,股票,华能水电(600025.XSHG),买,市价单,15600股,3.6,56160,15600股,-,0,14.04,全部成交,2020-06-01 09:30:00
2020-06-01,09:30:00,股票,青岛港(601298.XSHG),买,市价单,500股,5.66,2830,500股,-,0,5,全部成交,2020-06-01 09:30:00
2020-06-02,09:30:00,股票,铜陵有色(000630.XSHE),买,市价单,200股,1.92,384,200股,-,0,5,全部成交,2020-06-02 09:30:00
2020-06-04,09:30:00,股票,华友钴业(603799.XSHG),卖,市价单,-1900股,33.41,-63479,-1900股,-,2774,79.35,全部成交,2020-06-04 09:30:00
2020-06-04,09:30:00,股票,光大银行(601818.XSHG),卖,市价单,-16500股,3.89,-64185,-16500股,-,3135,80.23,全部成交,2020-06-04 09:30:00
2020-06-04,09:30:00,股票,邮储银行(601658.XSHG),买,市价单,12100股,5.15,62315,12100股,-,0,15.58,全部成交,2020-06-04 09:30:00
2020-06-04,09:30:00,股票,长城汽车(601633.XSHG),买,市价单,7300股,8.4,61320,7300股,-,0,15.33,全部成交,2020-06-04 09:30:00
2020-06-04,09:30:00,股票,广汽集团(601238.XSHG),买,市价单,300股,9.9,2970,300股,-,0,5,全部成交,2020-06-04 09:30:00
2020-06-05,09:30:00,股票,当升科技(300073.XSHE),卖,市价单,-2000股,28.92,-57840,-2000股,-,6240,72.3,全部成交,2020-06-05 09:30:00
2020-06-05,09:30:00,股票,广汽集团(601238.XSHG),卖,市价单,-300股,9.55,-2865,-300股,-,-105,7.86,全部成交,2020-06-05 09:30:00
2020-06-05,09:30:00,股票,洛阳钼业(603993.XSHG),买,市价单,200股,3.66,732,200股,-,0,5,全部成交,2020-06-05 09:30:00
2020-06-05,09:30:00,股票,招商公路(001965.XSHE),买,市价单,8300股,6.93,57519,8300股,-,0,14.38,全部成交,2020-06-05 09:30:00
2020-06-08,09:30:00,股票,深南电路(002916.XSHE),卖,市价单,-300股,160.01,-48003,-300股,-,2640,60,全部成交,2020-06-08 09:30:00
2020-06-08,09:30:00,股票,包钢股份(600010.XSHG),卖,市价单,-12100股,1.08,-13068,-12100股,-,-242,18.07,全部成交,2020-06-08 09:30:00
2020-06-08,09:30:00,股票,中煤能源(601898.XSHG),卖,市价单,-100股,3.84,-384,-100股,-,0,5.38,全部成交,2020-06-08 09:30:00
2020-06-08,09:30:00,股票,长城汽车(601633.XSHG),卖,市价单,-7300股,8.22,-60006,-7300股,-,-1314,75.01,全部成交,2020-06-08 09:30:00
2020-06-08,09:30:00,股票,广发证券(000776.XSHE),买,市价单,200股,13.86,2772,200股,-,0,5,全部成交,2020-06-08 09:30:00
2020-06-08,09:30:00,股票,红塔证券(601236.XSHG),买,市价单,2900股,21.6,62640,2900股,-,0,15.66,全部成交,2020-06-08 09:30:00
2020-06-08,09:30:00,股票,中信建投(601066.XSHG),买,市价单,1600股,34.09,54544,1600股,-,0,13.64,全部成交,2020-06-08 09:30:00
2020-06-09,09:30:00,股票,中国铝业(601600.XSHG),卖,市价单,-21300股,2.87,-61131,-21300股,-,1491,76.41,全部成交,2020-06-09 09:30:00
2020-06-09,09:30:00,股票,农业银行(601288.XSHG),卖,市价单,-800股,3.41,-2728,-800股,-,-8,7.73,全部成交,2020-06-09 09:30:00
2020-06-09,09:30:00,股票,中国银行(601988.XSHG),卖,市价单,-100股,3.51,-351,-100股,-,5,5.35,全部成交,2020-06-09 09:30:00
2020-06-09,09:30:00,股票,南山铝业(600219.XSHG),买,市价单,2100股,2.08,4368,2100股,-,0,5,全部成交,2020-06-09 09:30:00
2020-06-09,09:30:00,股票,紫金矿业(601899.XSHG),买,市价单,15100股,4.03,60853,15100股,-,0,15.21,全部成交,2020-06-09 09:30:00
2020-06-09,09:30:00,股票,中国石化(600028.XSHG),买,市价单,700股,4.3,3010,700股,-,0,5,全部成交,2020-06-09 09:30:00
2020-06-10,09:30:00,股票,华能水电(600025.XSHG),卖,市价单,-15600股,3.72,-58032,-15600股,-,1872,72.54,全部成交,2020-06-10 09:30:00
2020-06-10,09:30:00,股票,青岛港(601298.XSHG),卖,市价单,-500股,5.87,-2935,-500股,-,105,7.94,全部成交,2020-06-10 09:30:00
2020-06-10,09:30:00,股票,邮储银行(601658.XSHG),卖,市价单,-12100股,4.88,-59048,-12100股,-,-723.58,73.81,全部成交,2020-06-10 09:30:00
2020-06-10,09:30:00,股票,中国石化(600028.XSHG),卖,市价单,-700股,4.12,-2884,-700股,-,7,7.88,全部成交,2020-06-10 09:30:00
2020-06-10,09:30:00,股票,民生银行(600016.XSHG),买,市价单,400股,5.78,2312,400股,-,0,5,全部成交,2020-06-10 09:30:00
2020-06-10,09:30:00,股票,招商轮船(601872.XSHG),买,市价单,10300股,6.07,62521,10300股,-,0,15.63,全部成交,2020-06-10 09:30:00
2020-06-10,09:30:00,股票,中远海能(600026.XSHG),买,市价单,8300股,6.86,56938,8300股,-,0,14.23,全部成交,2020-06-10 09:30:00
2020-06-10,09:30:00,股票,华东医药(000963.XSHE),买,市价单,100股,23.38,2338,100股,-,0,5,全部成交,2020-06-10 09:30:00
2020-06-11,09:30:00,股票,铜陵有色(000630.XSHE),卖,市价单,-200股,1.94,-388,-200股,-,4,5.39,全部成交,2020-06-11 09:30:00
2020-06-11,09:30:00,股票,徐工机械(000425.XSHE),买,市价单,100股,6.2,620,100股,-,0,5,全部成交,2020-06-11 09:30:00
2020-06-12,09:30:00,股票,洛阳钼业(603993.XSHG),卖,市价单,-200股,3.53,-706,-200股,-,-26,5.71,全部成交,2020-06-12 09:30:00
2020-06-12,09:30:00,股票,招商公路(001965.XSHE),卖,市价单,-8300股,6.68,-55444,-8300股,-,-2075,69.31,全部成交,2020-06-12 09:30:00
2020-06-12,09:30:00,股票,广发证券(000776.XSHE),卖,市价单,-200股,13.25,-2650,-200股,-,-122,7.65,全部成交,2020-06-12 09:30:00
2020-06-12,09:30:00,股票,红塔证券(601236.XSHG),卖,市价单,-2900股,20.4,-59160,-2900股,-,-3480,73.95,全部成交,2020-06-12 09:30:00
2020-06-12,09:30:00,股票,中信建投(601066.XSHG),卖,市价单,-1600股,32.59,-52144,-1600股,-,-2400,65.18,全部成交,2020-06-12 09:30:00
2020-06-12,09:30:00,股票,紫金矿业(601899.XSHG),卖,市价单,-15100股,3.93,-59343,-15100股,-,-1510,74.18,全部成交,2020-06-12 09:30:00
2020-06-12,09:30:00,股票,民生银行(600016.XSHG),卖,市价单,-400股,5.66,-2264,-400股,-,-48,7.26,全部成交,2020-06-12 09:30:00
2020-06-12,09:30:00,股票,招商轮船(601872.XSHG),卖,市价单,-10300股,5.8,-59740,-10300股,-,-2781,74.68,全部成交,2020-06-12 09:30:00
2020-06-12,09:30:00,股票,中远海能(600026.XSHG),卖,市价单,-8300股,6.57,-54531,-8300股,-,-2407,68.16,全部成交,2020-06-12 09:30:00
2020-06-12,09:30:00,股票,华东医药(000963.XSHE),卖,市价单,-100股,22.2,-2220,-100股,-,-118,7.22,全部成交,2020-06-12 09:30:00
2020-06-12,09:30:00,股票,徐工机械(000425.XSHE),卖,市价单,-100股,5.97,-597,-100股,-,-23,5.6,全部成交,2020-06-12 09:30:00
2020-06-12,09:30:00,股票,晶盛机电(300316.XSHE),买,市价单,2600股,22.39,58214,2600股,-,0,14.55,全部成交,2020-06-12 09:30:00
2020-06-12,09:30:00,股票,新易盛(300502.XSHE),买,市价单,1200股,47.5,57000,1200股,-,0,14.25,全部成交,2020-06-12 09:30:00
2020-06-15,09:30:00,股票,华能水电(600025.XSHG),买,市价单,16700股,3.64,60788,16700股,-,0,15.2,全部成交,2020-06-15 09:30:00
2020-06-15,09:30:00,股票,宝钢股份(600019.XSHG),买,市价单,13400股,4.54,60836,13400股,-,0,15.21,全部成交,2020-06-15 09:30:00
2020-06-15,09:30:00,股票,成都银行(601838.XSHG),买,市价单,7700股,7.85,60445,7700股,-,0,15.11,全部成交,2020-06-15 09:30:00
2020-06-15,09:30:00,股票,上海莱士(002252.XSHE),买,市价单,5600股,8.66,48496,5600股,-,0,12.12,全部成交,2020-06-15 09:30:00
2020-06-15,09:30:00,股票,东方电气(600875.XSHG),买,市价单,300股,9.19,2757,300股,-,0,5,全部成交,2020-06-15 09:30:00
2020-06-17,09:30:00,股票,包钢股份(600010.XSHG),买,市价单,600股,1.08,648,600股,-,0,5,全部成交,2020-06-17 09:30:00
2020-06-18,09:30:00,股票,南山铝业(600219.XSHG),卖,市价单,-2100股,2.07,-4347,-2100股,-,-21,9.35,全部成交,2020-06-18 09:30:00
2020-06-18,09:30:00,股票,国投资本(600061.XSHG),买,市价单,300股,11.95,3585,300股,-,0,5,全部成交,2020-06-18 09:30:00
2020-06-19,09:30:00,股票,华能水电(600025.XSHG),卖,市价单,-16700股,3.53,-58951,-16700股,-,668,73.69,全部成交,2020-06-19 09:30:00
2020-06-19,09:30:00,股票,中国中冶(601618.XSHG),买,市价单,1000股,2.54,2540,1000股,-,0,5,全部成交,2020-06-19 09:30:00
2020-06-19,09:30:00,股票,中国铝业(601600.XSHG),买,市价单,19800股,2.83,56034,19800股,-,0,14.01,全部成交,2020-06-19 09:30:00
2020-06-19,09:30:00,股票,宁波港(601018.XSHG),买,市价单,800股,3.47,2776,800股,-,0,5,全部成交,2020-06-19 09:30:00
2020-06-23,09:30:00,股票,晶盛机电(300316.XSHE),卖,市价单,-2600股,23.79,-61854,-2600股,-,3640,77.32,全部成交,2020-06-23 09:30:00
2020-06-23,09:30:00,股票,新易盛(300502.XSHE),卖,市价单,-1200股,58.88,-70656,-1200股,-,13656,88.32,全部成交,2020-06-23 09:30:00
2020-06-23,09:30:00,股票,江苏银行(600919.XSHG),买,市价单,10600股,5.97,63282,10600股,-,0,15.82,全部成交,2020-06-23 09:30:00
2020-06-23,09:30:00,股票,中国通号(688009.XSHG),买,限价单,10000股,6.3,63000,10000股,6.33,0,15.75,全部成交,2020-06-23 09:30:00
2020-06-23,09:30:00,股票,士兰微(600460.XSHG),买,市价单,400股,14.8,5920,400股,-,0,5,全部成交,2020-06-23 09:30:00
2020-06-24,09:30:00,股票,宝钢股份(600019.XSHG),卖,市价单,-13400股,4.62,-61908,-13400股,-,1072,77.39,全部成交,2020-06-24 09:30:00
2020-06-24,09:30:00,股票,成都银行(601838.XSHG),卖,市价单,-7700股,7.87,-60599,-7700股,-,154,75.75,全部成交,2020-06-24 09:30:00
2020-06-24,09:30:00,股票,上海莱士(002252.XSHE),卖,市价单,-5600股,8.51,-47656,-5600股,-,-840,59.57,全部成交,2020-06-24 09:30:00
2020-06-24,09:30:00,股票,东方电气(600875.XSHG),卖,市价单,-300股,9.05,-2715,-300股,-,-42,7.72,全部成交,2020-06-24 09:30:00
2020-06-24,09:30:00,股票,江苏银行(600919.XSHG),卖,市价单,-10600股,5.67,-60102,-10600股,-,-233.2,75.13,全部成交,2020-06-24 09:30:00
2020-06-24,09:30:00,股票,宇通客车(600066.XSHG),买,市价单,200股,12.01,2402,200股,-,0,5,全部成交,2020-06-24 09:30:00
2020-06-24,09:30:00,股票,中航飞机(000768.XSHE),买,市价单,3500股,17.6,61600,3500股,-,0,15.4,全部成交,2020-06-24 09:30:00
2020-06-24,09:30:00,股票,昆仑万维(300418.XSHE),买,市价单,2600股,23.69,61594,2600股,-,0,15.4,全部成交,2020-06-24 09:30:00
2020-06-24,09:30:00,股票,今世缘(603369.XSHG),买,市价单,1600股,38.18,61088,1600股,-,0,15.27,全部成交,2020-06-24 09:30:00
2020-06-24,09:30:00,股票,紫光国微(002049.XSHE),买,市价单,600股,69,41400,600股,-,0,10.35,全部成交,2020-06-24 09:30:00
2020-06-29,09:30:00,股票,中国铝业(601600.XSHG),卖,市价单,-19800股,2.77,-54846,-19800股,-,-1188,68.56,全部成交,2020-06-29 09:30:00
2020-06-29,09:30:00,股票,圆通速递(600233.XSHG),买,市价单,400股,14.89,5956,400股,-,0,5,全部成交,2020-06-29 09:30:00
2020-06-29,09:30:00,股票,浙商银行(601916.XSHG),买,市价单,13400股,3.97,53198,13400股,-,0,13.3,全部成交,2020-06-29 09:30:00
2020-06-29,09:30:00,股票,工商银行(601398.XSHG),买,市价单,500股,5.28,2640,500股,-,0,5,全部成交,2020-06-29 09:30:00
2020-06-30,09:30:00,股票,包钢股份(600010.XSHG),卖,市价单,-600股,1.08,-648,-600股,-,0,5.65,全部成交,2020-06-30 09:30:00
2020-06-30,09:30:00,股票,圆通速递(600233.XSHG),卖,市价单,-400股,14.44,-5776,-400股,-,-180,10.78,全部成交,2020-06-30 09:30:00
2020-06-30,09:30:00,股票,工商银行(601398.XSHG),卖,市价单,-500股,5,-2500,-500股,-,-8.6,7.5,全部成交,2020-06-30 09:30:00
2020-06-30,09:30:00,股票,神州泰岳(300002.XSHE),买,市价单,1400股,6.16,8624,1400股,-,0,5,全部成交,2020-06-30 09:30:00
2020-06-30,09:30:00,股票,铜陵有色(000630.XSHE),买,市价单,300股,1.95,585,300股,-,0,5,全部成交,2020-06-30 09:30:00
2020-07-01,09:30:00,股票,国投资本(600061.XSHG),卖,市价单,-300股,12.61,-3783,-300股,-,240,8.78,全部成交,2020-07-01 09:30:00
2020-07-01,09:30:00,股票,招商轮船(601872.XSHG),买,市价单,600股,5.75,3450,600股,-,0,5,全部成交,2020-07-01 09:30:00
2020-07-02,09:30:00,股票,中国中冶(601618.XSHG),卖,市价单,-1000股,2.55,-2550,-1000股,-,10,7.55,全部成交,2020-07-02 09:30:00
2020-07-02,09:30:00,股票,宁波港(601018.XSHG),卖,市价单,-800股,3.58,-2864,-800股,-,88,7.86,全部成交,2020-07-02 09:30:00
2020-07-02,09:30:00,股票,红塔证券(601236.XSHG),买,市价单,200股,19.15,3830,200股,-,0,5,全部成交,2020-07-02 09:30:00
2020-07-02,09:30:00,股票,中国中冶(601618.XSHG),买,市价单,700股,2.55,1785,700股,-,0,5,全部成交,2020-07-02 09:30:00
2020-07-03,09:30:00,股票,紫光国微(002049.XSHE),卖,市价单,-600股,91,-54600,-600股,-,13200,68.25,全部成交,2020-07-03 09:30:00
2020-07-03,09:30:00,股票,天齐锂业(002466.XSHE),买,市价单,2300股,22.28,51244,2300股,-,0,12.81,全部成交,2020-07-03 09:30:00
2020-07-03,09:30:00,股票,包钢股份(600010.XSHG),买,市价单,4300股,1.11,4773,4300股,-,0,5,全部成交,2020-07-03 09:30:00
2020-07-06,09:30:00,股票,中国通号(688009.XSHG),卖,限价单,-10000股,6.41,-64100,-10000股,6.38,3100,80.12,全部成交,2020-07-06 09:30:00
2020-07-06,09:30:00,股票,士兰微(600460.XSHG),卖,市价单,-400股,15.52,-6208,-400股,-,288,11.21,全部成交,2020-07-06 09:30:00
2020-07-06,09:30:00,股票,中国石化(600028.XSHG),买,市价单,16200股,4.11,66582,16200股,-,0,16.65,全部成交,2020-07-06 09:30:00
2020-07-06,09:30:00,股票,邮储银行(601658.XSHG),买,市价单,700股,4.82,3374,700股,-,0,5,全部成交,2020-07-06 09:30:00
2020-07-07,09:30:00,股票,宇通客车(600066.XSHG),卖,市价单,-200股,13.3,-2660,-200股,-,258,7.66,全部成交,2020-07-07 09:30:00
2020-07-07,09:30:00,股票,中航飞机(000768.XSHE),卖,市价单,-3500股,21.16,-74060,-3500股,-,12460,92.58,全部成交,2020-07-07 09:30:00
2020-07-07,09:30:00,股票,昆仑万维(300418.XSHE),卖,市价单,-2600股,25.6,-66560,-2600股,-,4966,83.2,全部成交,2020-07-07 09:30:00
2020-07-07,09:30:00,股票,今世缘(603369.XSHG),卖,市价单,-1600股,41.2,-65920,-1600股,-,4832,82.4,全部成交,2020-07-07 09:30:00
2020-07-07,09:30:00,股票,中天科技(600522.XSHG),买,市价单,9000股,12.15,109350,9000股,-,0,27.34,全部成交,2020-07-07 09:30:00
2020-07-07,09:30:00,股票,银泰黄金(000975.XSHE),买,市价单,6000股,15.8,94800,6000股,-,0,23.7,全部成交,2020-07-07 09:30:00
2020-07-07,09:30:00,股票,中国卫通(601698.XSHG),买,市价单,200股,19.15,3830,200股,-,0,5,全部成交,2020-07-07 09:30:00
2020-07-08,09:30:00,股票,浙商银行(601916.XSHG),卖,市价单,-13400股,4.64,-62176,-13400股,-,8978,77.72,全部成交,2020-07-08 09:30:00
2020-07-09,09:30:00,股票,神州泰岳(300002.XSHE),卖,市价单,-1400股,7.2,-10080,-1400股,-,1456,15.08,全部成交,2020-07-09 09:30:00
2020-07-09,09:30:00,股票,铜陵有色(000630.XSHE),卖,市价单,-300股,2.33,-699,-300股,-,114,5.7,全部成交,2020-07-09 09:30:00
2020-07-10,09:30:00,股票,招商轮船(601872.XSHG),卖,市价单,-600股,7.11,-4266,-600股,-,816,9.27,全部成交,2020-07-10 09:30:00
2020-07-10,09:30:00,股票,天坛生物(600161.XSHG),买,市价单,1500股,45.3,67950,1500股,-,0,16.99,全部成交,2020-07-10 09:30:00
2020-07-13,09:30:00,股票,红塔证券(601236.XSHG),卖,市价单,-200股,24.3,-4860,-200股,-,1030,9.86,全部成交,2020-07-13 09:30:00
2020-07-13,09:30:00,股票,中国中冶(601618.XSHG),卖,市价单,-700股,2.91,-2037,-700股,-,252,7.04,全部成交,2020-07-13 09:30:00
2020-07-14,09:30:00,股票,天齐锂业(002466.XSHE),卖,市价单,-2300股,30.2,-69460,-2300股,-,18216,86.83,全部成交,2020-07-14 09:30:00
2020-07-14,09:30:00,股票,包钢股份(600010.XSHG),卖,市价单,-4300股,1.25,-5375,-4300股,-,602,10.38,全部成交,2020-07-14 09:30:00
2020-07-15,09:30:00,股票,中国石化(600028.XSHG),卖,市价单,-16200股,4.11,-66582,-16200股,-,0,83.23,全部成交,2020-07-15 09:30:00
2020-07-15,09:30:00,股票,邮储银行(601658.XSHG),卖,市价单,-700股,4.89,-3423,-700股,-,49,8.42,全部成交,2020-07-15 09:30:00
2020-07-15,09:30:00,股票,天坛生物(600161.XSHG),卖,市价单,-1800股,40.16,-72288,-1800股,-,4428,90.36,全部成交,2020-07-15 09:30:00
2020-07-16,09:30:00,股票,中天科技(600522.XSHG),卖,市价单,-9000股,12.7,-114300,-9000股,-,5835.6,142.88,全部成交,2020-07-16 09:30:00
2020-07-16,09:30:00,股票,银泰黄金(000975.XSHE),卖,市价单,-6000股,16.84,-101040,-6000股,-,6240,126.3,全部成交,2020-07-16 09:30:00
2020-07-16,09:30:00,股票,中国卫通(601698.XSHG),卖,市价单,-200股,22.09,-4418,-200股,-,588,9.42,全部成交,2020-07-16 09:30:00
2020-07-17,09:30:00,股票,特宝生物(688278.XSHG),买,限价单,2000股,57.2,114400,2000股,57.48,0,28.6,全部成交,2020-07-17 09:30:00
2020-07-17,09:30:00,股票,公牛集团(603195.XSHG),买,市价单,700股,155,108500,700股,-,0,27.12,全部成交,2020-07-17 09:30:00
2020-07-17,09:30:00,股票,长安汽车(000625.XSHE),买,市价单,10500股,10.96,115080,10500股,-,0,28.77,全部成交,2020-07-17 09:30:00
2020-07-17,09:30:00,股票,天合光能(688599.XSHG),买,限价单,6800股,16.25,110500,6800股,16.33,0,27.62,全部成交,2020-07-17 09:30:00
2020-07-17,09:30:00,股票,南大光电(300346.XSHE),买,市价单,100股,39,3900,100股,-,0,5,全部成交,2020-07-17 09:30:00
2020-07-17,09:30:00,股票,蓝色光标(300058.XSHE),买,市价单,200股,7.81,1562,200股,-,0,5,全部成交,2020-07-17 09:30:00
2020-07-21,09:30:00,股票,华电国际(600027.XSHG),买,市价单,100股,3.91,391,100股,-,0,5,全部成交,2020-07-21 09:30:00
2020-07-24,09:30:00,股票,蓝色光标(300058.XSHE),卖,市价单,-200股,7.41,-1482,-200股,-,-80,6.48,全部成交,2020-07-24 09:30:00
2020-07-27,09:30:00,股票,公牛集团(603195.XSHG),卖,市价单,-700股,146.92,-102844,-700股,-,-5656,128.56,全部成交,2020-07-27 09:30:00
2020-07-27,09:30:00,股票,南大光电(300346.XSHE),卖,市价单,-100股,36.42,-3642,-100股,-,-258,8.64,全部成交,2020-07-27 09:30:00
2020-07-27,09:30:00,股票,华电国际(600027.XSHG),卖,市价单,-100股,3.82,-382,-100股,-,-9,5.38,全部成交,2020-07-27 09:30:00
2020-07-27,09:30:00,股票,晶晨股份(688099.XSHG),买,限价单,1500股,50.06,75090,1500股,50.31,0,18.77,全部成交,2020-07-27 09:30:00
2020-07-27,09:30:00,股票,指南针(300803.XSHE),买,市价单,600股,52.05,31230,600股,-,0,7.81,全部成交,2020-07-27 09:30:00
2020-07-27,09:30:00,股票,机器人(300024.XSHE),买,市价单,100股,15.5,1550,100股,-,0,5,全部成交,2020-07-27 09:30:00
2020-07-28,09:30:00,股票,特宝生物(688278.XSHG),卖,限价单,-2000股,54.9,-109800,-2000股,54.63,-4600,137.25,全部成交,2020-07-28 09:30:00
2020-07-28,09:30:00,股票,长安汽车(000625.XSHE),卖,市价单,-10500股,11.1,-116550,-10500股,-,1470,145.69,全部成交,2020-07-28 09:30:00
2020-07-28,09:30:00,股票,天合光能(688599.XSHG),卖,限价单,-6800股,17.43,-118524,-6800股,17.35,8024,148.16,全部成交,2020-07-28 09:30:00
2020-07-28,09:30:00,股票,深南电路(002916.XSHE),买,市价单,500股,150.01,75005,500股,-,0,18.75,全部成交,2020-07-28 09:30:00
2020-07-28,09:30:00,股票,中际旭创(300308.XSHE),买,市价单,1300股,55.59,72267,1300股,-,0,18.07,全部成交,2020-07-28 09:30:00
2020-07-28,09:30:00,股票,先导智能(300450.XSHE),买,市价单,1800股,42.25,76050,1800股,-,0,19.01,全部成交,2020-07-28 09:30:00
2020-07-28,09:30:00,股票,东山精密(002384.XSHE),买,市价单,2900股,26.16,75864,2900股,-,0,18.97,全部成交,2020-07-28 09:30:00
2020-07-28,09:30:00,股票,招商证券(600999.XSHG),买,市价单,2000股,20.98,41960,2000股,-,0,10.49,全部成交,2020-07-28 09:30:00
