时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2020-12-04 16:00:00,25.68,68.95,3595.45,0,109313,-110214,34.43
2020-12-07 16:00:00,24.6,67.55,0,-4216.1,0,-84882,34.47
2020-12-08 16:00:00,24.29,68,1361.1,0,230123,-146643,35.17
2020-12-09 16:00:00,22.62,68.02,56.9,0,23107,-22679,37.02
2020-12-10 16:00:00,22.57,66.2,0,-5458.8,163548,-255892,35.6
2020-12-11 16:00:00,21.31,62.12,0,-12232.33,93875,0,33.64
2020-12-14 16:00:00,22.43,66.74,13840.03,0,247098,-247419,36.19
2020-12-15 16:00:00,22.68,64.27,0,-7388.47,110006,-110280,33.9
2020-12-16 16:00:00,22.9,63.45,0,-2479,0,0,32.99
2020-12-17 16:00:00,24.48,65.32,5616.27,0,237285,-239191,32.81
2020-12-18 16:00:00,24.04,64.41,0,-2710,1519,0,32.55
2020-12-21 16:00:00,25.21,65.26,2535,0,0,0,31.99
2020-12-22 16:00:00,23.17,63.64,0,-4860.27,1818,-2267,32.86
2020-12-23 16:00:00,24.22,63.19,0,-1342.91,0,-329726,31.37
2020-12-24 16:00:00,24.04,59.18,0,-12049.34,329461,0,28.33
2020-12-25 16:00:00,25.09,61.61,7295.65,0,231360,-232282,29.19
2020-12-28 16:00:00,25.64,61.77,501.39,0,3123,-2606,28.76
2020-12-29 16:00:00,25.11,65.57,11392.95,0,77088,-77060,32.34
2020-12-30 16:00:00,26.86,64.51,0,-3177.79,74663,-74571,29.68
2020-12-31 16:00:00,29.29,68.22,11129,0,0,0,30.11
2021-01-04 16:00:00,30.69,69.32,3287,0,0,0,29.56
2021-01-05 16:00:00,33.19,73.87,13667.41,0,161384,-161774,30.54
2021-01-06 16:00:00,34.41,71.22,0,-7969.77,194723,-194920,27.39
2021-01-07 16:00:00,36.79,71.8,1739.63,0,81083,-81641,25.59
2021-01-08 16:00:00,36.33,71.55,0,-748.46,79516,-79554,25.83
2021-01-11 16:00:00,34.99,65.8,0,-17236.09,155176,-155013,22.82
2021-01-12 16:00:00,38.84,69.01,9633.28,0,305461,-305917,21.73
2021-01-13 16:00:00,38.38,66.29,0,-8180,0,0,20.17
2021-01-14 16:00:00,35.71,67.02,2184.86,0,55265,-55562,23.07
2021-01-15 16:00:00,35.41,67.93,2752.57,0,104866,-104919,24.02
2021-01-18 16:00:00,36.91,68.57,1920.37,0,82614,-82964,23.12
2021-01-19 16:00:00,34.9,68.02,0,-1663,0,0,24.55
2021-01-20 16:00:00,35.86,68.99,2912.16,0,76395,-76317,24.39
2021-01-21 16:00:00,38.06,69.34,1065.44,0,260068,-260484,22.66
2021-01-22 16:00:00,38.18,75.5,18456,0,0,0,27.01
2021-01-25 16:00:00,39.57,78.51,9039.21,0,55575,-55843,27.9
2021-01-26 16:00:00,36.77,78.14,0,-1096.14,147792,-148837,30.25
2021-01-27 16:00:00,37.14,74.8,0,-10043.47,184419,-183982,27.46
2021-01-28 16:00:00,33.4,72.82,0,-5933.85,186945,-186962,29.55
2021-01-29 16:00:00,32.77,71.18,0,-4902.02,74954,-75564,28.93
2021-02-01 16:00:00,34.4,70.2,0,-2955.02,374547,-374585,26.64
2021-02-02 16:00:00,36.47,70.95,2248.89,0,101279,-101908,25.27
2021-02-03 16:00:00,36.08,65.98,0,-14910,481,0,21.97
2021-02-04 16:00:00,35.8,62.4,0,-10737.86,218242,-218703,19.59
2021-02-05 16:00:00,36.04,58.33,0,-12196.31,216922,-217471,16.38
2021-02-08 16:00:00,38.05,57.54,0,-2383.67,297761,-298076,14.12
2021-02-09 16:00:00,41.07,61.51,11901.97,0,158696,-159056,14.49
2021-02-10 16:00:00,44.08,64.2,8084,0,0,0,13.96
2021-02-18 16:00:00,43.11,69.16,14889.79,0,5040,-5205,18.2
2021-02-19 16:00:00,43.37,73.53,13081.1,0,5210,-4905,21.04
2021-02-22 16:00:00,38.86,72.85,0,-2034.47,2352,-2468,24.48
2021-02-23 16:00:00,38.42,73.66,2452.31,0,103810,-103940,25.46
2021-02-24 16:00:00,34.9,68.12,0,-16637.77,259464,-260659,24.63
2021-02-25 16:00:00,35.69,68.14,56.26,0,418209,-418722,23.91
2021-02-26 16:00:00,32.4,64.36,0,-11345.65,314138,-314357,24.14
2021-03-01 16:00:00,34.43,65.44,3254,0,0,0,23.07
2021-03-02 16:00:00,32.72,64.38,0,-3179.93,54221,-54424,23.85
2021-03-03 16:00:00,35.26,67.74,10093.07,0,111045,-110870,24.01
2021-03-04 16:00:00,31.01,60.27,0,-22427.88,22252,-22299,22.33
2021-03-05 16:00:00,30.56,60.54,806.11,0,323293,-323940,22.96
2021-03-08 16:00:00,26.03,53.18,0,-22059.19,122234,-122496,21.54
2021-03-09 16:00:00,23.32,50.82,0,-7097.28,143398,-145014,22.3
2021-03-10 16:00:00,24.13,51.15,996.85,0,51870,-52848,21.77
2021-03-11 16:00:00,27.22,55.78,13887.84,0,78577,-76406,22.45
2021-03-12 16:00:00,27.67,53.27,0,-7523.5,1780,-1500,20.05
2021-03-15 16:00:00,24.93,47.29,0,-17957.02,72446,-72787,17.9
2021-03-16 16:00:00,26.01,48.16,2634.47,0,0,-444592,17.58
2021-03-17 16:00:00,26.55,49.59,4266.9,0,444099,0,18.21
2021-03-18 16:00:00,27.56,48.74,0,-2538,0,0,16.6
2021-03-19 16:00:00,24.22,47.21,0,-4605,0,0,18.51
2021-03-22 16:00:00,25.46,48.04,2505.08,0,69876,-72000,18
2021-03-23 16:00:00,24.27,46.97,0,-3220,2075,0,18.27
2021-03-24 16:00:00,22.27,47.09,371.22,0,39848,-211453,20.3
2021-03-25 16:00:00,22.22,48.97,5628.2,0,178354,-11800,21.89
2021-03-26 16:00:00,24.99,50.96,5987.09,0,69602,-179017,20.78
2021-03-29 16:00:00,25.21,50.21,0,-2260,0,0,19.97
2021-03-30 16:00:00,26.39,51.28,3220.2,0,15035,-13800,19.69
2021-03-31 16:00:00,25.24,50.14,0,-3420.02,29003,-81270,19.88
2021-04-01 16:00:00,26.79,50.73,1769.78,0,30112,-18219,18.88
2021-04-02 16:00:00,28.05,52.05,3958.37,0,27950,-28626,18.74
2021-04-06 16:00:00,27.52,51.22,0,-2494.35,331813,-185399,18.59
2021-04-07 16:00:00,26.62,50.41,0,-2434.32,50358,-45322,18.79
2021-04-08 16:00:00,26.83,51.97,4695.39,0,126986,-126074,19.82
2021-04-09 16:00:00,24.92,49.08,0,-8690.74,61733,-61840,19.34
2021-04-12 16:00:00,22.75,45.96,0,-9341.48,113689,-115988,18.91
2021-04-13 16:00:00,22.55,45.81,0,-464.73,196170,-197257,18.98
2021-04-14 16:00:00,23.56,47.67,5580.05,0,79545,-159480,19.51
2021-04-15 16:00:00,22.78,48.69,3054.3,0,239701,-161316,21.1
2021-04-16 16:00:00,23.2,47.96,0,-2184,4190,0,20.1
2021-04-19 16:00:00,26.2,52.67,14121.74,0,71382,-71890,20.97
2021-04-20 16:00:00,26.11,51.42,0,-3736.3,598,0,20.07
2021-04-21 16:00:00,26.49,51.39,0,-92,473,0,19.69
2021-04-22 16:00:00,26.26,48.57,0,-8469.89,130243,-131790,17.67
2021-04-23 16:00:00,27.4,49.45,2659.72,0,194826,-195702,17.31
2021-04-26 16:00:00,25.96,48.23,0,-3674.89,240635,-242068,17.68
2021-04-27 16:00:00,26.29,48.43,604.64,0,151911,-150749,17.53
2021-04-28 16:00:00,27,50.46,6078,0,1156,0,18.47
2021-04-29 16:00:00,28.12,52.67,6648.87,0,1251,-1132,19.16
2021-04-30 16:00:00,27.11,51.86,0,-2448,0,0,19.47
2021-05-06 16:00:00,25.56,54.72,8591.28,0,2702,-2722,23.22
2021-05-07 16:00:00,23.95,55.07,1045.73,0,205341,-205766,25.11
2021-05-10 16:00:00,23.86,55.29,654.54,0,248179,-248289,25.38
2021-05-11 16:00:00,24.62,56.7,4240.14,0,317356,-318000,25.74
2021-05-12 16:00:00,25.15,56.9,589.72,0,1374,-1276,25.37
2021-05-13 16:00:00,23.87,58.32,4277.74,0,800,-1263,27.81
2021-05-14 16:00:00,26.79,62.17,11555.64,0,1497,-1360,27.9
2021-05-17 16:00:00,28.63,62.77,1792.2,0,4053,-3796,26.54
2021-05-18 16:00:00,28.7,62.65,0,-379.98,45935,-46410,26.38
2021-05-19 16:00:00,28.32,62.85,606.69,0,81229,-97453,26.91
2021-05-20 16:00:00,28.67,64.5,4959.78,0,341385,-379005,27.85
2021-05-21 16:00:00,27.37,66.26,5290.09,0,54020,-1395,30.53
2021-05-24 16:00:00,27.9,65.24,0,-3083.27,128796,-130804,29.19
2021-05-25 16:00:00,31.94,67.79,7645.43,0,3828,-1569,27.17
2021-05-26 16:00:00,32,65.97,0,-5442.05,4596,-4047,25.73
2021-05-27 16:00:00,32.43,67.94,5903.94,0,1704,-2062,26.81
2021-05-28 16:00:00,32.01,70.92,8953.64,0,87007,-87261,29.48
2021-05-31 16:00:00,32.27,74.38,10375.11,0,84160,-290276,31.84
2021-06-01 16:00:00,32.52,76.22,5502.67,0,207189,-3532,32.98
2021-06-02 16:00:00,31.24,76.15,0,-198.76,129242,-128415,34.22
2021-06-03 16:00:00,30.38,71.72,0,-13292.67,86808,-89981,31.71
2021-06-04 16:00:00,31.05,68.47,0,-9741.57,263181,-319710,28.55
2021-06-07 16:00:00,30.93,67.91,0,-1675,141332,-83897,28.24
2021-06-08 16:00:00,29.8,65.44,0,-7425.99,5707,-2987,27.46
2021-06-09 16:00:00,29.91,66.07,1887.29,0,80496,-85272,27.83
2021-06-10 16:00:00,30.78,65.98,0,-250.12,88743,-85280,26.92
2021-06-11 16:00:00,29.62,65.03,0,-2873.1,8069,-7100,27.32
2021-06-15 16:00:00,28.18,63.01,0,-6044.22,161526,-161535,27.17
2021-06-16 16:00:00,26.04,62.9,0,-337.03,227114,-227404,29.24
2021-06-17 16:00:00,26.57,62.03,0,-2601.95,87622,-87627,28.02
2021-06-18 16:00:00,26.59,62.07,121.1,0,65634,-64139,28.03
2021-06-21 16:00:00,26.29,60.98,0,-3287.87,83904,-84245,27.47
2021-06-22 16:00:00,27.07,62.27,3881.26,0,60506,-59930,27.7
2021-06-23 16:00:00,27.7,62.88,1832.64,0,79272,-79655,27.55
2021-06-24 16:00:00,27.91,61.64,0,-3722.8,83825,-84351.6,26.37
2021-06-25 16:00:00,30,66.72,15247.09,0,84728,-84743,28.25
2021-06-28 16:00:00,30.29,67.78,3159.76,0,30283,-29890,28.77
2021-06-29 16:00:00,28.77,65.28,0,-7493.21,63039,-63201,28.35
2021-06-30 16:00:00,29.6,65.03,0,-753.79,182002,-184201,27.34
2021-07-01 16:00:00,29.74,61.9,0,-9374.55,68420,-67264,24.79
2021-07-02 16:00:00,26.06,59.46,0,-7338.02,295782,-296112,26.5
2021-07-05 16:00:00,26.17,61.47,6055.33,0,224206,-227218,27.98
2021-07-06 16:00:00,26.1,62.06,1751.46,0,89388,-86570,28.52
2021-07-07 16:00:00,27.53,66.45,13177,0,0,0,30.52
2021-07-08 16:00:00,26.23,66.49,120,0,0,0,31.89
2021-07-09 16:00:00,25.77,70.69,12584.81,0,239704,-241010,35.72
2021-07-12 16:00:00,27.34,75.61,14774.95,0,81153,-80108,37.91
2021-07-13 16:00:00,27.57,80.03,13264,0,0,0,41.12
2021-07-14 16:00:00,26.1,80.79,2271.14,0,286150,-287720,43.37
2021-07-15 16:00:00,27.8,81.17,1137.67,0,22093,-21063,41.76
2021-07-16 16:00:00,26.39,77.67,0,-10503,0,0,40.57
2021-07-19 16:00:00,26.86,76.23,0,-4311.94,81132,-81416,38.92
2021-07-20 16:00:00,26.75,78.37,6411.56,0,321099,-321255,40.73
2021-07-21 16:00:00,27.62,77.92,0,-1350.18,70877,-71592,39.41
2021-07-22 16:00:00,27.81,80.76,8526.04,0,17546,-16962,41.43
2021-07-23 16:00:00,26.26,79.39,0,-4099.56,177176,-178024,42.08
2021-07-26 16:00:00,22.19,75.59,0,-11404.61,85584,-85043,43.7
2021-07-27 16:00:00,17.87,72.55,0,-9115.77,171420,-172072,46.39
2021-07-28 16:00:00,18.1,67.4,0,-15461.95,249926,-250466,41.74
2021-07-29 16:00:00,20.33,67.6,608.74,0,247431,-245523,39.28
2021-07-30 16:00:00,19.36,65.81,0,-5367.39,201226,-312643,38.92
2021-08-02 16:00:00,22.4,70.39,13728.37,0,160508,-171795,39.21
2021-08-03 16:00:00,22.42,71.23,2535.07,0,17082,-14928,39.87
2021-08-04 16:00:00,23.52,70.1,0,-3407.91,34486,-3906,37.71
2021-08-05 16:00:00,22.77,69.85,0,-732,0,0,38.35
2021-08-06 16:00:00,22.1,68.48,0,-4115.44,166028,-79065,37.99
2021-08-09 16:00:00,23.69,71.02,7622.57,0,29117,-27374,38.27
2021-08-10 16:00:00,25.11,73.83,8414.56,0,91973,-89235,38.94
2021-08-11 16:00:00,24.42,74.49,1991.83,0,176853,-177839,40.24
2021-08-12 16:00:00,23.38,71.87,0,-7864.28,22997,-22061,39.3
2021-08-13 16:00:00,22.7,69.24,0,-7876.76,118412,-118820,37.93
2021-08-16 16:00:00,22.58,69.45,630.44,0,81546,-83855,38.24
2021-08-17 16:00:00,20.01,65.71,0,-11219.68,166598,-164659,38.08
2021-08-18 16:00:00,21.42,65.06,0,-1971.87,192240,-192276,35.94
2021-08-19 16:00:00,20.62,65.37,924.78,0,153926,-153904,37.1
2021-08-20 16:00:00,18.32,62.03,0,-10016.27,192942,-194453,36.94
2021-08-23 16:00:00,19.97,65.19,9486.5,0,124395,-125170,37.69
2021-08-24 16:00:00,21.27,66.92,5186.06,0,28546,-27300,37.64
2021-08-25 16:00:00,21.52,70.03,9336.05,0,2735,-2950,39.92
2021-08-26 16:00:00,19.12,66.68,0,-10042,748,0,39.93
2021-08-27 16:00:00,19.75,66.91,689.96,0,46350,-50450,39.38
2021-08-30 16:00:00,19.41,66.1,0,-2425.68,166037,-162932,39.1
2021-08-31 16:00:00,19.22,66.75,1939.48,0,266508,-266440,39.87
2021-09-01 16:00:00,20.8,71.74,14961.01,0,91950,-91955,42.17
2021-09-02 16:00:00,20.8,71.35,0,-1169.04,77157,-77522,41.85
2021-09-03 16:00:00,20.15,71.2,0,-426.88,89357,-89551,42.49
2021-09-06 16:00:00,22.4,75.63,13289.21,0,1066,-788,43.49
2021-09-07 16:00:00,23.87,75.69,166.9,0,45288,-47820,41.83
2021-09-08 16:00:00,23.35,74.56,0,-3395.9,91622,-89960,41.52
2021-09-09 16:00:00,23.3,77.1,7614.06,0,213396,-214930,43.63
2021-09-10 16:00:00,24.38,77,0,-298.43,3319,-2432,42.31
2021-09-13 16:00:00,23.84,77.27,824.26,0,79260,-79845,43.14
2021-09-14 16:00:00,21.99,71.18,0,-18285.89,176042,-175756,40.32
2021-09-15 16:00:00,20.75,72.18,3010.06,0,138254,-158223,42.59
2021-09-16 16:00:00,19.27,65.75,0,-19282.88,77996,-213107,38.97
2021-09-17 16:00:00,20.47,64.85,0,-2695.12,362146,-208132,36.84
2021-09-22 16:00:00,19.62,63.15,0,-5123.3,288331,-288400,36.39
2021-09-23 16:00:00,20.4,68.19,15131,0,583,0,39.69
2021-09-24 16:00:00,20.31,67.46,0,-2194,0,0,39.19
2021-09-27 16:00:00,21,68.92,4378.43,0,567,-567,39.6
2021-09-28 16:00:00,21.16,69.08,476,0,0,0,39.55
2021-09-29 16:00:00,19.92,66.33,0,-8249.73,156515,-156883,38.7
2021-09-30 16:00:00,20.73,69.57,9722.22,0,291706,-292359,40.45
2021-10-08 16:00:00,22.31,66.06,0,-10515.77,136828,-136716,35.77
2021-10-11 16:00:00,22.46,64.8,0,-3791.43,47762,-47894,34.57
2021-10-12 16:00:00,21.16,61.42,0,-10134.65,166116,-167031,33.23
2021-10-13 16:00:00,22.56,63.97,7661.05,0,185383,-184989,33.79
2021-10-14 16:00:00,21.9,63.85,0,-374.01,98815,-100293,34.41
2021-10-15 16:00:00,22.36,63.94,271.69,0,1834,-780,33.98
2021-10-18 16:00:00,20.94,66.64,8109.13,0,212816,-213966,37.79
2021-10-19 16:00:00,22.13,66.63,0,-22.95,77580,-85168,36.44
2021-10-20 16:00:00,21.82,68.51,5624,0,8453,0,38.33
2021-10-21 16:00:00,22.26,66.62,0,-5678.03,163981,-168663,36.28
2021-10-22 16:00:00,23.04,64.91,0,-5115.38,257452,-254061,34.03
2021-10-25 16:00:00,23.54,65.04,381.18,0,266937,-266821,33.59
2021-10-26 16:00:00,23.13,62.08,0,-8888.47,82188,-82663,31.63
2021-10-27 16:00:00,21.52,60.34,0,-5198.8,128263,-128144,31.95
2021-10-28 16:00:00,20.67,57.88,0,-7396.72,173971,-174163,30.84
2021-10-29 16:00:00,21.78,59.04,3498.83,0,225246,-225373,30.6
2021-11-01 16:00:00,21.33,60.57,4578.83,0,81096,-81509,32.34
2021-11-02 16:00:00,20.07,57.44,0,-9382.69,75265,-75110,31.12
2021-11-03 16:00:00,19.61,57.59,430.49,0,61338,-61798,31.75
2021-11-04 16:00:00,20.79,58.89,3918.96,0,76459,-76680,31.54
2021-11-05 16:00:00,20.13,58.39,0,-1518.56,85810,-85748,31.85
2021-11-08 16:00:00,20.28,57.94,0,-1334.18,238676,-238754,31.31
2021-11-09 16:00:00,20.24,57.01,0,-2791.29,69558,-70188,30.58
2021-11-10 16:00:00,19.61,57.52,1538.93,0,224994,-225390,31.69
2021-11-11 16:00:00,21.53,61.69,12492.35,0,84978,-85890,33.05
2021-11-12 16:00:00,21.27,61.04,0,-1937.14,61626,-60686,32.79
2021-11-15 16:00:00,21.13,60.12,0,-2754.08,4935,-5078,32.19
2021-11-16 16:00:00,21.15,57.7,0,-7278.14,89780,-91877,30.17
2021-11-17 16:00:00,21.21,58.52,2469.33,0,13236,-11667,30.78
2021-11-18 16:00:00,20.01,56.05,0,-7421,0,0,30.03
2021-11-19 16:00:00,21.32,56.4,1070.62,0,72541,-233513,28.92
2021-11-22 16:00:00,21.87,57.59,3568.57,0,246586,-86294,29.31
2021-11-23 16:00:00,21.89,57.91,957.31,0,62151,-61707,29.55
2021-11-24 16:00:00,21.98,57.43,0,-1461.05,5401,-5047,29.06
2021-11-25 16:00:00,21.47,56.37,0,-3171.72,80268,-80640,28.73
2021-11-26 16:00:00,20.57,57.08,2120.75,0,76862,-77942,30.28
2021-11-29 16:00:00,20.36,59.29,6637.21,0,63688,-87575,32.34
2021-11-30 16:00:00,19.88,59.36,225.02,0,102150,-77282,32.93
2021-12-01 16:00:00,20.17,60.51,3430.24,0,242507,-243234,33.57
2021-12-02 16:00:00,20.47,58.66,0,-5551.72,137391,-137787,31.7
2021-12-03 16:00:00,21.59,58.39,0,-812.84,49858,-49683,30.27
2021-12-06 16:00:00,21.38,58.1,0,-867,0,0,30.25
2021-12-07 16:00:00,22.11,58.74,1926.6,0,85424,-85760,30
2021-12-08 16:00:00,23.94,58.33,0,-1213.16,65084,-64968,27.75
2021-12-09 16:00:00,26,58.37,108.42,0,27924,-28214,25.69
2021-12-10 16:00:00,25.41,58.22,0,-446.05,243427,-243413,26.16
2021-12-13 16:00:00,26.12,57.26,0,-2897.22,83003,-84582,24.69
2021-12-14 16:00:00,25.28,55.82,0,-4295.51,52036,-51140,24.38
2021-12-15 16:00:00,24.19,54.91,0,-2736.36,32345,-35271,24.74
2021-12-16 16:00:00,24.9,57.42,7518.33,0,128692,-134000,26.04
2021-12-17 16:00:00,22.92,56.2,0,-3655.54,36272,-28692,27.07
2021-12-20 16:00:00,21.08,53.53,0,-8004.06,84573,-85651,26.8
2021-12-21 16:00:00,21.9,53.91,1122.74,0,322849,-321951,26.26
2021-12-22 16:00:00,21.92,53.34,0,-1692,386,0,25.77
2021-12-23 16:00:00,22.77,53.74,1199.15,0,47740,-48562,25.23
2021-12-24 16:00:00,22.09,50.39,0,-10056,504,0,23.18
2021-12-27 16:00:00,22.04,50.7,928.05,0,353956,-355466,23.48
2021-12-28 16:00:00,22.95,56.32,16852,0,653,0,27.14
2021-12-29 16:00:00,21.15,55.57,0,-2229,0,0,28.41
2021-12-30 16:00:00,22.1,55.41,0,-492.86,85988,-85796,27.28
2021-12-31 16:00:00,22.56,58.13,8176.62,0,505,-384,29.02
2022-01-04 16:00:00,22,52.71,0,-16276.65,73483,-75521,25.17
2022-01-05 16:00:00,20.77,51.31,0,-4205.88,68525,-66900,25.29
2022-01-06 16:00:00,19.53,50.58,0,-2181.94,214384,-214816,25.98
2022-01-07 16:00:00,19.64,48.67,0,-5713.7,616,-697,24.26
2022-01-10 16:00:00,20.17,50.33,4973.77,0,79058,-82131,25.1
2022-01-11 16:00:00,19.03,49.87,0,-1386.95,78354,-78599,25.91
2022-01-12 16:00:00,20.21,51.69,5444.85,0,79011,-78203,26.19
2022-01-13 16:00:00,18.24,49.32,0,-7084.12,86809,-84920,26.29
2022-01-14 16:00:00,17.26,49.86,1609.76,0,271053,-271417,27.8
2022-01-17 16:00:00,18.27,50.45,1779.37,0,124995,-125957,27.21
2022-01-18 16:00:00,19.41,53.77,9951,0,0,0,28.77
2022-01-19 16:00:00,18.59,50.8,0,-8913.74,83303,-82686,27.16
2022-01-20 16:00:00,19.66,50.11,0,-2054.96,79784,-80634,25.45
2022-01-21 16:00:00,18.57,47.53,0,-7753.74,49264,-48600,24.42
2022-01-24 16:00:00,18.75,50.16,7892.79,0,37674,-37567,26.45
2022-01-25 16:00:00,16.07,46.32,0,-11514.9,192183,-195824,26.06
2022-01-26 16:00:00,16.91,47.22,2706.15,0,250374,-247481,25.93
2022-01-27 16:00:00,14.61,44.29,0,-8805.47,64894,-64824,25.9
2022-01-28 16:00:00,13.22,43.44,0,-2544.03,116700,-117042,26.69
2022-02-07 16:00:00,14.97,41.7,0,-5226.58,162914,-163337,23.25
2022-02-08 16:00:00,14.34,45.62,11762.35,0,125811,-125515,27.36
2022-02-09 16:00:00,15.41,46.97,4036.31,0,13510,-13690,27.35
2022-02-10 16:00:00,15.11,47.1,389,0,0,0,27.79
2022-02-11 16:00:00,14.15,45.67,0,-4273.24,152572,-248616,27.61
2022-02-14 16:00:00,12.92,45.61,0,-184.6,95188,-140701,28.95
2022-02-15 16:00:00,14.12,50.06,13350.76,0,221397,-83328,31.49
2022-02-16 16:00:00,14.57,49.23,0,-2501.62,2613,-620,30.25
2022-02-17 16:00:00,14.84,49.85,1871.88,0,41237,-56579,30.49
2022-02-18 16:00:00,15.39,49.2,0,-1963.46,34818,-20460,29.3
2022-02-21 16:00:00,14.97,47.13,0,-6191.99,15909,-14994,27.97
2022-02-22 16:00:00,13.48,46.81,0,-951.12,149447,-162980,29.37
2022-02-23 16:00:00,14.69,52.43,16859.41,0,111807,-100665,32.91
2022-02-24 16:00:00,12.37,47.75,0,-14041.3,158053,-156812,31.49
2022-02-25 16:00:00,13.46,48.81,3169.65,0,47597,-46777,31.16
2022-02-28 16:00:00,13.66,49.03,673.42,0,95854,-96023,31.12
2022-03-01 16:00:00,14.61,50.28,3744.84,0,41756,-41537,31.12
2022-03-02 16:00:00,13.59,49.36,0,-2774.37,44666,-44756,31.49
2022-03-03 16:00:00,12.92,47.86,0,-4496.59,98112,-107383,30.94
2022-03-04 16:00:00,11.55,45.89,0,-5902.71,172708,-236591,30.78
2022-03-07 16:00:00,7.99,41.35,0,-13614.65,159988,-88653,30.89
2022-03-08 16:00:00,5.82,37.93,0,-10256.4,188947,-241548,30.34
2022-03-09 16:00:00,4.85,35.77,0,-6501.19,262499,-240659,29.49
2022-03-10 16:00:00,6.5,37.78,6047.94,0,37100,-15812,29.37
2022-03-11 16:00:00,6.84,38.25,1392.01,0,188429,-205876,29.4
2022-03-14 16:00:00,3.57,34.92,0,-9984.56,19680,-35556,30.27
2022-03-15 16:00:00,-1.17,29.57,0,-16042.32,126279,-138259,31.1
2022-03-16 16:00:00,3.11,35.5,17780.31,0,196140,-179672,31.41
2022-03-17 16:00:00,5.13,37.72,6668.94,0,58084,-21576,31
2022-03-18 16:00:00,5.83,39.31,4762.02,0,21218,-23100,31.64
2022-03-21 16:00:00,5.65,38.45,0,-2568,0,0,31.05
2022-03-22 16:00:00,5.57,38.56,317.44,0,14020,-82824,31.25
2022-03-23 16:00:00,6.09,39.86,3905.57,0,56322,-13435,31.83
2022-03-24 16:00:00,5.47,39.11,0,-2240.36,40550,-52358,31.9
2022-03-25 16:00:00,3.57,38.17,0,-2823.79,35201,-231468,33.41
2022-03-28 16:00:00,2.92,38.45,825.97,0,59022,-58995,34.52
2022-03-29 16:00:00,2.56,38.64,573.45,0,133792,-21120,35.18
2022-03-30 16:00:00,5.54,41.39,8262.09,0,83273,-67907,33.97
2022-03-31 16:00:00,4.76,40.02,0,-4122,0,0,33.66
2022-04-01 16:00:00,6.09,40.57,1657.92,0,76237,-120839,32.5
2022-04-06 16:00:00,5.78,40.14,0,-1297.91,65762,-28905,32.48
2022-04-07 16:00:00,4.42,37.99,0,-6436.88,72308,-67879,32.15
2022-04-08 16:00:00,4.96,38.16,486.98,0,54976,-87017,31.63
2022-04-11 16:00:00,1.72,33.26,0,-14677.2,231404,-88772,31.01
2022-04-12 16:00:00,3.7,33.86,1780.54,0,287383,-287951,29.08
2022-04-13 16:00:00,2.7,29.75,0,-12308,0,0,26.34
2022-04-14 16:00:00,3.99,31.96,6620.47,0,177632,-178173,26.9
2022-04-15 16:00:00,3.92,32.95,2977.76,0,104962,-104116,27.93
2022-04-18 16:00:00,3.36,41.45,25500,0,0,0,36.85
2022-04-19 16:00:00,2.58,39.18,0,-6812.41,1384,-1408,35.68
2022-04-20 16:00:00,0.99,36.3,0,-8648.18,15780,-16185,34.96
2022-04-21 16:00:00,-0.87,31.07,0,-15693.85,143144,-143310,32.22
2022-04-22 16:00:00,-0.44,30.29,0,-2339.98,244048,-244519,30.87
2022-04-25 16:00:00,-5.36,20.52,0,-29291.98,312182,-312313,27.35
2022-04-26 16:00:00,-6.12,17.24,0,-9868.92,304183,-304686,24.88
2022-04-27 16:00:00,-3.36,19.96,8173.05,0,184200,-347207,24.13
2022-04-28 16:00:00,-2.72,18.97,0,-2975,32711,0,22.3
2022-04-29 16:00:00,-0.36,20.05,3234.51,0,0,-230494,20.48
2022-05-05 16:00:00,-0.51,20.05,0,0,0,0,20.67
2022-05-06 16:00:00,-3.03,20.41,1093,0,188448,0,24.17
2022-05-09 16:00:00,-3.81,20.58,505.6,0,27923,-29396,25.36
2022-05-10 16:00:00,-2.75,20.6,70.91,0,11608,-32088,24.01
2022-05-11 16:00:00,-1.35,20.76,462,0,78468,0,22.41
2022-05-12 16:00:00,-1.79,21.07,949.42,0,23751,-22575,23.28
2022-05-13 16:00:00,-1.05,21.41,1006,0,0,0,22.7
2022-05-16 16:00:00,-1.84,21.38,0,-93,0,0,23.66
2022-05-17 16:00:00,-0.62,21.68,904.47,0,12064,-140528,22.44
2022-05-18 16:00:00,-0.97,22.7,3066.65,0,234968,-16608,23.9
2022-05-19 16:00:00,-0.78,23.68,2943.15,0,83776,-141831,24.65
2022-05-20 16:00:00,1.16,24.65,2911.74,0,126080,-49741,23.22
2022-05-23 16:00:00,0.57,24.53,0,-371.04,29928,-25056,23.82
2022-05-24 16:00:00,-1.78,20.4,0,-12382.26,0,-23409,22.58
2022-05-25 16:00:00,-1.18,20.1,0,-918.65,0,-142923,21.53
2022-05-26 16:00:00,-0.94,21.1,3006.15,0,165865,0,22.25
2022-05-27 16:00:00,-0.73,20.1,0,-2984.45,126079,-126169,20.98
2022-05-30 16:00:00,-0.05,20.05,0,-167.37,61143,-62560,20.11
2022-05-31 16:00:00,1.51,23.1,9155.7,0,5265,-4301,21.27
2022-06-01 16:00:00,1.3,23.23,398.75,0,6520,-6246,21.65
2022-06-02 16:00:00,1.46,22.44,0,-2360.71,0,-711,20.68
