pnl_pct,entry_date,exit_date,symbol,reason,regime
0.0569,2019-02-12,2019-02-20,002466,time_stop,SIDEWAYS
-0.0039,2019-04-30,2019-05-08,002466,time_stop,BULL
-0.0050,2019-05-31,2019-06-03,002466,stop_loss,BEAR
-0.0460,2019-08-02,2019-08-06,002466,stop_loss,BEAR
0.0522,2019-09-05,2019-09-16,002466,time_stop,BEAR
-0.0549,2020-04-29,2020-04-30,002466,stop_loss,BULL
0.1112,2020-07-08,2020-07-16,002466,time_stop,BULL
-0.0197,2020-08-20,2020-08-21,002466,stop_loss,BEAR
0.0000,2020-08-28,2020-09-03,002466,stop_loss,BULL
-0.0190,2020-09-08,2020-09-09,002466,stop_loss,BULL
-0.0055,2020-09-17,2020-09-22,002466,stop_loss,BEAR
-0.0494,2020-10-16,2020-10-19,002466,stop_loss,BEAR
0.0926,2021-09-29,2021-10-08,002466,time_stop,BEAR
0.1232,2021-11-18,2021-11-26,002466,time_stop,BEAR
-0.0152,2021-12-23,2021-12-24,002466,stop_loss,BULL
0.0608,2018-04-24,2018-05-02,002475,time_stop,BEAR
-0.0550,2018-09-05,2018-09-06,002475,stop_loss,BEAR
-0.0140,2018-11-20,2018-11-23,002475,stop_loss,BEAR
0.0724,2018-12-20,2018-12-28,002475,time_stop,BEAR
0.1035,2019-06-20,2019-06-28,002475,time_stop,BEAR
0.0492,2019-09-17,2019-09-25,002475,time_stop,BULL
-0.0146,2019-11-28,2019-11-29,002475,stop_loss,BEAR
0.0966,2020-07-01,2020-07-09,002475,time_stop,SIDEWAYS
-0.0216,2020-11-20,2020-11-24,002475,stop_loss,BULL
0.0958,2021-03-25,2021-04-02,002475,time_stop,BEAR
-0.0077,2021-08-05,2021-08-06,002475,stop_loss,BEAR
0.0473,2021-09-01,2021-09-09,002475,time_stop,BEAR
-0.0181,2022-01-25,2022-01-26,002475,stop_loss,BEAR
0.0149,2018-04-27,2018-05-07,002493,time_stop,BEAR
-0.0283,2019-07-31,2019-08-06,002493,stop_loss,BEAR
0.0491,2019-09-05,2019-09-16,002493,time_stop,BEAR
0.0184,2020-06-04,2020-06-12,002493,time_stop,BULL
0.2266,2020-07-01,2020-07-09,002493,time_stop,SIDEWAYS
0.0674,2021-03-10,2021-03-15,002493,crash_clear,BEAR
-0.0069,2021-08-16,2021-08-18,002493,stop_loss,BEAR
0.0401,2021-09-29,2021-10-08,002493,time_stop,BEAR
0.0000,2018-01-17,2018-01-18,002600,stop_loss,SIDEWAYS
-0.0642,2018-02-01,2018-02-02,002600,stop_loss,SIDEWAYS
0.0000,2018-04-10,2018-04-17,002600,stop_loss,SIDEWAYS
0.0179,2018-04-24,2018-05-02,002600,time_stop,BEAR
-0.0015,2018-05-03,2018-05-11,002600,stop_loss,SIDEWAYS
0.0124,2018-07-20,2018-07-30,002600,time_stop,BEAR
0.0000,2018-08-28,2018-08-29,002600,stop_loss,BEAR
-0.0069,2018-08-30,2018-08-31,002600,stop_loss,BEAR
0.0106,2018-09-03,2018-09-11,002600,time_stop,BEAR
0.0213,2018-10-31,2018-11-01,002600,crash_clear,BEAR
-0.0110,2019-12-06,2019-12-11,002600,stop_loss,BEAR
-0.0011,2020-04-16,2020-04-23,002600,stop_loss,BEAR
0.0798,2021-01-05,2021-01-13,002600,time_stop,BULL
-0.0123,2021-01-29,2021-02-01,002600,stop_loss,BULL
-0.0193,2021-03-02,2021-03-03,002600,stop_loss,BULL
0.0306,2021-03-25,2021-04-02,002600,time_stop,BEAR
-0.0259,2021-04-07,2021-04-08,002600,stop_loss,BEAR
0.0059,2021-05-24,2021-06-01,002600,time_stop,BULL
-0.0132,2021-07-14,2021-07-19,002600,stop_loss,BEAR
-0.0166,2021-07-20,2021-07-28,002600,stop_loss,BEAR
-0.0209,2021-08-13,2021-08-18,002600,stop_loss,BEAR
0.0128,2021-09-06,2021-09-14,002600,time_stop,BEAR
0.0123,2021-10-27,2021-11-04,002600,time_stop,BULL
-0.0164,2018-05-21,2018-05-23,002601,stop_loss,BULL
-0.0020,2018-05-24,2018-05-25,002601,stop_loss,BULL
-0.0204,2018-05-28,2018-05-30,002601,stop_loss,BULL
0.0469,2018-07-11,2018-07-19,002601,time_stop,BEAR
-0.0188,2018-08-10,2018-08-16,002601,stop_loss,BEAR
-0.0254,2018-12-05,2018-12-10,002601,stop_loss,BULL
-0.0117,2018-12-18,2018-12-21,002601,stop_loss,BEAR
-0.0126,2019-01-21,2019-01-29,002601,time_stop,BEAR
-0.0022,2019-08-06,2019-08-07,002601,stop_loss,BEAR
0.0456,2019-08-13,2019-08-21,002601,time_stop,BEAR
-0.0455,2019-09-18,2019-09-23,002601,stop_loss,SIDEWAYS
0.0106,2019-11-01,2019-11-11,002601,time_stop,BEAR
0.0272,2019-12-11,2019-12-19,002601,time_stop,BEAR
-0.0086,2020-03-03,2020-03-04,002601,stop_loss,BEAR
0.0768,2020-06-15,2020-06-23,002601,time_stop,BULL
0.1796,2020-11-11,2020-11-19,002601,time_stop,BULL
0.0733,2021-03-25,2021-04-02,002601,time_stop,BEAR
-0.0078,2021-06-28,2021-06-30,002601,stop_loss,BEAR
0.0643,2021-07-05,2021-07-13,002601,time_stop,BEAR
-0.0257,2021-08-13,2021-08-16,002601,stop_loss,BEAR
-0.0179,2021-09-14,2021-09-15,002601,stop_loss,BEAR
0.0220,2021-12-01,2021-12-09,002601,time_stop,BEAR
0.0282,2018-02-26,2018-02-27,002625,crash_clear,SIDEWAYS
-0.0213,2018-08-21,2018-08-22,002625,stop_loss,BEAR
0.2170,2018-08-23,2018-08-31,002625,time_stop,BEAR
0.0164,2018-09-26,2018-09-27,002625,stop_loss,BEAR
-0.0673,2018-12-10,2018-12-11,002625,stop_loss,BEAR
0.0162,2018-12-13,2018-12-21,002625,time_stop,BEAR
-0.0142,2019-01-15,2019-01-17,002625,stop_loss,BEAR
-0.0128,2019-02-20,2019-02-21,002625,stop_loss,BULL
0.0234,2019-05-08,2019-05-09,002625,crash_clear,SIDEWAYS
-0.0049,2019-11-14,2019-11-22,002625,stop_loss,BULL
0.0349,2019-12-12,2019-12-20,002625,time_stop,BEAR
-0.0145,2019-12-25,2019-12-26,002625,stop_loss,BULL
-0.0213,2019-12-27,2019-12-30,002625,stop_loss,BULL
0.0389,2019-12-31,2020-01-08,002625,time_stop,BULL
0.0439,2020-04-24,2020-05-06,002625,time_stop,BULL
-0.0435,2020-09-22,2020-09-23,002625,stop_loss,BEAR
0.0853,2020-10-23,2020-10-30,002625,stop_loss,BULL
-0.0200,2020-11-20,2020-11-25,002625,stop_loss,BULL
-0.0096,2021-06-01,2021-06-02,002625,stop_loss,BULL
0.1987,2021-06-10,2021-06-18,002625,time_stop,BULL
0.0126,2021-09-14,2021-09-16,002625,stop_loss,BEAR
-0.0007,2018-04-10,2018-04-18,002648,time_stop,SIDEWAYS
-0.0091,2018-04-27,2018-05-03,002648,stop_loss,BEAR
-0.0091,2018-05-15,2018-05-16,002648,stop_loss,BEAR
0.1287,2018-07-06,2018-07-16,002648,time_stop,BEAR
0.1398,2018-08-06,2018-08-14,002648,time_stop,BULL
-0.0023,2019-08-28,2019-08-30,002648,stop_loss,BEAR
0.0012,2020-02-21,2020-02-28,002648,stop_loss,BEAR
-0.0266,2020-03-03,2020-03-04,002648,stop_loss,BEAR
-0.0618,2020-04-14,2020-04-15,002648,stop_loss,BEAR
0.1214,2020-06-03,2020-06-11,002648,time_stop,BULL
0.1162,2020-09-10,2020-09-18,002648,time_stop,BULL
0.0058,2021-06-28,2021-07-05,002648,stop_loss,BEAR
0.0165,2021-09-13,2021-09-22,002648,time_stop,BEAR
-0.0023,2018-03-13,2018-03-14,002709,stop_loss,BEAR
0.0314,2018-05-11,2018-05-21,002709,time_stop,BEAR
-0.0762,2018-08-01,2018-08-02,002709,stop_loss,BULL
-0.0286,2018-08-03,2018-08-06,002709,stop_loss,BULL
0.0266,2018-08-07,2018-08-15,002709,time_stop,BULL
0.0094,2018-09-04,2018-09-12,002709,time_stop,BEAR
0.0194,2019-01-24,2019-02-01,002709,time_stop,BEAR
-0.0486,2019-04-09,2019-04-10,002709,stop_loss,BULL
0.0236,2019-05-24,2019-06-03,002709,time_stop,BEAR
0.0181,2019-08-21,2019-08-29,002709,time_stop,BEAR
0.0166,2019-11-01,2019-11-11,002709,time_stop,BEAR
0.0467,2019-11-29,2019-12-09,002709,time_stop,BEAR
0.1192,2020-04-08,2020-04-16,002709,time_stop,BEAR
-0.0315,2021-07-26,2021-07-27,002709,stop_loss,BEAR
0.0660,2021-11-22,2021-11-30,002709,time_stop,BEAR
-0.0016,2022-01-06,2022-01-11,002709,stop_loss,SIDEWAYS
-0.0068,2018-04-04,2018-04-09,002714,stop_loss,BEAR
0.0006,2018-04-12,2018-04-19,002714,stop_loss,BEAR
0.0286,2018-06-26,2018-07-03,002714,corp_action,BEAR
-0.0360,2018-08-20,2018-08-21,002714,stop_loss,BEAR
0.0024,2018-12-25,2019-01-02,002714,time_stop,BEAR
-0.0030,2019-05-29,2019-06-06,002714,stop_loss,BEAR
0.0266,2019-08-28,2019-09-05,002714,time_stop,BEAR
0.0630,2019-09-12,2019-09-20,002714,time_stop,BULL
0.0358,2020-05-15,2020-05-25,002714,time_stop,BULL
-0.0164,2020-09-14,2020-09-16,002714,stop_loss,BULL
0.0003,2021-05-25,2021-06-02,002714,time_stop,BULL
0.0133,2021-07-20,2021-07-21,002714,stop_loss,BEAR
-0.0196,2021-07-22,2021-07-23,002714,stop_loss,BEAR
-0.0234,2021-07-26,2021-07-27,002714,stop_loss,BEAR
-0.0087,2021-07-28,2021-07-29,002714,stop_loss,BEAR
-0.0107,2021-08-11,2021-08-17,002714,stop_loss,BEAR
0.0027,2021-09-06,2021-09-13,002714,stop_loss,BEAR
-0.0338,2022-01-21,2022-01-24,002714,stop_loss,BEAR
-0.0081,2018-03-07,2018-03-15,002736,time_stop,BEAR
0.0820,2018-06-22,2018-07-02,002736,time_stop,BEAR
-0.0089,2018-07-23,2018-07-31,002736,time_stop,BEAR
0.1123,2019-02-12,2019-02-20,002736,time_stop,SIDEWAYS
0.1012,2019-06-20,2019-06-28,002736,time_stop,BEAR
-0.0072,2019-10-28,2019-10-30,002736,stop_loss,BEAR
0.0000,2020-03-03,2020-03-04,002736,crash_clear,BEAR
0.0037,2020-05-11,2020-05-19,002736,time_stop,BULL
0.0315,2020-11-24,2020-12-02,002736,time_stop,BULL
0.0100,2021-03-25,2021-04-02,002736,time_stop,BEAR
-0.0221,2021-07-02,2021-07-05,002736,stop_loss,BEAR
0.0099,2021-08-10,2021-08-18,002736,time_stop,BEAR
-0.0155,2022-01-21,2022-01-25,002736,stop_loss,BEAR
0.0125,2018-12-25,2019-01-02,002916,time_stop,BEAR
0.0021,2019-11-26,2019-12-04,002916,time_stop,BEAR
-0.0092,2020-05-25,2020-05-27,002916,stop_loss,BULL
0.0343,2020-05-28,2020-06-05,002916,time_stop,BULL
0.0867,2020-07-28,2020-08-05,002916,time_stop,BULL
-0.0029,2020-08-13,2020-08-19,002916,stop_loss,BEAR
-0.0311,2020-09-10,2020-09-11,002916,stop_loss,BULL
0.0029,2021-02-02,2021-02-05,002916,stop_loss,BULL
0.0257,2021-04-14,2021-04-22,002916,time_stop,BULL
0.0154,2021-08-18,2021-08-26,002916,time_stop,BEAR
-0.0341,2022-01-21,2022-01-24,002916,stop_loss,BEAR
0.0128,2018-06-12,2018-06-13,002920,stop_loss,CHOPPY_BEAR
-0.0270,2018-08-03,2018-08-06,002920,stop_loss,BULL
0.0380,2018-08-07,2018-08-15,002920,time_stop,BULL
0.0600,2018-08-21,2018-08-29,002920,time_stop,BEAR
-0.0430,2019-07-31,2019-08-02,002920,stop_loss,BEAR
0.0579,2019-09-09,2019-09-17,002920,time_stop,BULL
-0.0064,2019-10-08,2019-10-16,002920,time_stop,SIDEWAYS
0.1082,2019-12-04,2019-12-12,002920,time_stop,BEAR
0.1398,2020-10-26,2020-11-03,002920,time_stop,BULL
0.0061,2021-03-01,2021-03-04,002920,stop_loss,BULL
-0.0187,2021-08-18,2021-08-19,002920,stop_loss,BEAR
0.0861,2022-01-05,2022-01-13,002920,time_stop,BULL
0.0155,2018-12-25,2018-12-27,002938,stop_loss,BEAR
-0.0315,2019-01-14,2019-01-15,002938,stop_loss,BEAR
0.1597,2019-09-02,2019-09-10,002938,time_stop,BEAR
-0.0588,2019-12-19,2019-12-20,002938,stop_loss,BEAR
0.0315,2019-12-24,2020-01-02,002938,time_stop,BULL
0.0080,2020-04-03,2020-04-13,002938,time_stop,BEAR
-0.0157,2021-01-25,2021-01-28,002938,stop_loss,BULL
-0.0592,2020-02-21,2020-02-27,003816,stop_loss,BEAR
-0.0171,2020-04-17,2020-04-27,003816,time_stop,BEAR
0.0205,2020-06-03,2020-06-11,003816,time_stop,BULL
0.0131,2020-08-12,2020-08-20,003816,time_stop,BULL
0.0182,2020-11-19,2020-11-27,003816,time_stop,BULL
-0.0106,2021-01-07,2021-01-11,003816,stop_loss,BULL
0.0078,2021-08-19,2021-08-27,003816,time_stop,BEAR
-0.1285,2018-06-15,2018-06-19,300002,stop_loss,CHOPPY_BEAR
-0.0024,2018-06-20,2018-06-21,300002,stop_loss,CHOPPY_BEAR
0.1243,2018-06-22,2018-07-02,300002,time_stop,BEAR
0.0101,2018-09-06,2018-09-10,300002,stop_loss,BEAR
-0.0222,2018-10-12,2018-10-15,300002,stop_loss,BULL
0.0086,2019-01-10,2019-01-18,300002,time_stop,BEAR
0.0295,2019-01-30,2019-02-11,300002,time_stop,BULL
0.0353,2019-04-12,2019-04-22,300002,time_stop,BULL
0.0052,2019-07-09,2019-07-17,300002,time_stop,BULL
-0.0262,2019-07-31,2019-08-01,300002,stop_loss,BEAR
0.1234,2020-06-30,2020-07-08,300002,time_stop,SIDEWAYS
-0.0224,2020-08-12,2020-08-20,300002,stop_loss,BULL
0.0628,2020-08-28,2020-09-07,300002,time_stop,BULL
0.0117,2020-11-23,2020-12-01,300002,time_stop,BULL
-0.0061,2021-07-20,2021-07-26,300002,stop_loss,BEAR
-0.0190,2021-12-29,2021-12-30,300002,stop_loss,BULL
0.0241,2018-02-23,2018-02-27,300014,crash_clear,SIDEWAYS
-0.0040,2018-08-01,2018-08-02,300014,stop_loss,BULL
0.0051,2018-08-20,2018-08-22,300014,stop_loss,BEAR
0.1565,2018-09-11,2018-09-19,300014,time_stop,BEAR
-0.1213,2019-09-23,2019-09-24,300014,stop_loss,BULL
-0.0073,2019-09-25,2019-09-30,300014,stop_loss,BULL
-0.0208,2020-01-07,2020-01-08,300014,stop_loss,BULL
-0.0237,2020-08-13,2020-08-14,300014,stop_loss,BEAR
-0.0008,2020-09-04,2020-09-07,300014,stop_loss,BULL
0.0112,2020-09-28,2020-10-09,300014,time_stop,BEAR
0.0774,2021-07-08,2021-07-16,300014,time_stop,BEAR
-0.0090,2022-01-06,2022-01-10,300014,stop_loss,SIDEWAYS
-0.0183,2018-04-10,2018-04-18,300015,time_stop,SIDEWAYS
0.0144,2018-09-27,2018-10-08,300015,time_stop,SIDEWAYS
-0.0078,2018-12-20,2018-12-21,300015,stop_loss,BEAR
-0.0103,2018-12-24,2019-01-02,300015,stop_loss,BEAR
-0.0382,2019-08-05,2019-08-06,300015,stop_loss,BEAR
0.0237,2021-03-05,2021-03-08,300015,stop_loss,BEAR
-0.0039,2021-03-09,2021-03-10,300015,stop_loss,BEAR
-0.0147,2021-08-23,2021-08-24,300015,stop_loss,BEAR
0.0086,2021-09-01,2021-09-02,300015,stop_loss,BEAR
-0.0187,2021-10-20,2021-10-21,300015,stop_loss,BULL
0.0717,2021-12-02,2021-12-10,300015,time_stop,BEAR
-0.0354,2022-01-07,2022-01-10,300015,stop_loss,BULL
0.0022,2022-01-11,2022-01-13,300015,stop_loss,BULL
-0.0145,2018-08-21,2018-08-22,300017,stop_loss,BEAR
-0.0325,2018-10-15,2018-10-16,300017,stop_loss,BEAR
0.0395,2019-01-02,2019-01-10,300017,time_stop,BEAR
-0.0259,2019-05-28,2019-05-29,300017,stop_loss,BEAR
-0.0341,2019-11-11,2019-11-12,300017,stop_loss,BULL
-0.0058,2020-01-22,2020-01-23,300017,stop_loss,BULL
0.0149,2020-02-03,2020-02-06,300017,crash_clear,SIDEWAYS
0.0481,2020-06-11,2020-06-19,300017,time_stop,BULL
0.0044,2020-08-25,2020-09-02,300017,time_stop,BULL
0.0014,2020-12-14,2020-12-22,300017,stop_loss,BULL
0.0016,2021-02-01,2021-02-04,300017,stop_loss,BULL
0.0198,2021-02-19,2021-03-01,300017,time_stop,SIDEWAYS
0.0018,2021-04-29,2021-04-30,300017,stop_loss,BULL
0.0143,2021-05-06,2021-05-14,300017,time_stop,SIDEWAYS
0.0035,2021-05-27,2021-06-04,300017,time_stop,BULL
0.0174,2021-09-09,2021-09-17,300017,time_stop,BEAR
0.0489,2018-03-02,2018-03-12,300024,time_stop,BEAR
-0.0067,2018-04-19,2018-04-20,300024,stop_loss,BEAR
0.0048,2018-09-19,2018-09-27,300024,time_stop,BEAR
-0.0250,2018-10-12,2018-10-15,300024,stop_loss,BULL
-0.0311,2020-05-21,2020-05-22,300024,stop_loss,BULL
0.0756,2021-02-08,2021-02-18,300024,time_stop,BULL
-0.0042,2021-03-25,2021-03-29,300024,stop_loss,BEAR
-0.0212,2021-04-06,2021-04-12,300024,stop_loss,BEAR
0.0520,2021-05-11,2021-05-19,300024,time_stop,BULL
0.0096,2021-10-28,2021-11-05,300024,time_stop,BULL
-0.0020,2021-11-16,2021-11-24,300024,time_stop,BEAR
-0.0078,2021-12-01,2021-12-07,300024,stop_loss,BEAR
0.0952,2018-06-22,2018-07-02,300033,time_stop,BEAR
-0.0284,2019-05-28,2019-05-30,300033,stop_loss,BEAR
-0.0089,2019-08-07,2019-08-08,300033,stop_loss,BEAR
0.1394,2019-08-12,2019-08-20,300033,time_stop,BEAR
-0.0194,2021-05-07,2021-05-12,300033,stop_loss,SIDEWAYS
-0.0194,2021-06-28,2021-06-29,300033,stop_loss,BEAR
-0.0113,2018-05-29,2018-05-30,300058,stop_loss,CHOPPY_BEAR
0.0033,2018-05-31,2018-06-01,300058,stop_loss,CHOPPY_BEAR
-0.0169,2018-09-05,2018-09-10,300058,stop_loss,BEAR
0.0343,2018-10-31,2018-11-01,300058,crash_clear,BEAR
-0.0146,2018-12-05,2018-12-06,300058,stop_loss,BULL
0.0224,2019-01-08,2019-01-16,300058,time_stop,BEAR
-0.0077,2019-01-30,2019-01-31,300058,stop_loss,BULL
0.1463,2019-09-05,2019-09-16,300058,time_stop,BEAR
-0.0307,2019-10-21,2019-10-22,300058,stop_loss,BEAR
-0.0078,2019-10-23,2019-10-24,300058,stop_loss,BEAR
0.0189,2019-11-12,2019-11-20,300058,time_stop,BULL
-0.0373,2020-04-09,2020-04-13,300058,stop_loss,SIDEWAYS
-0.0375,2020-04-15,2020-04-16,300058,stop_loss,BEAR
0.0518,2020-04-17,2020-04-27,300058,time_stop,BEAR
-0.0086,2020-07-27,2020-07-28,300058,stop_loss,BULL
0.0710,2020-07-29,2020-08-06,300058,time_stop,BULL
-0.0291,2020-09-16,2020-09-22,300058,stop_loss,BEAR
-0.0049,2020-12-10,2020-12-11,300058,stop_loss,BULL
0.0221,2020-12-14,2020-12-22,300058,time_stop,BULL
0.0126,2021-03-25,2021-04-02,300058,time_stop,BEAR
0.0062,2021-04-19,2021-04-23,300058,stop_loss,BULL
-0.0210,2021-06-11,2021-06-15,300058,stop_loss,BULL
-0.0155,2021-10-19,2021-10-22,300058,stop_loss,BULL
-0.0198,2021-10-25,2021-10-26,300058,stop_loss,BULL
-0.0193,2018-04-23,2018-04-24,300059,stop_loss,BEAR
-0.0154,2018-07-09,2018-07-11,300059,stop_loss,BEAR
-0.0148,2018-08-24,2018-09-03,300059,time_stop,BEAR
0.0046,2018-09-11,2018-09-14,300059,stop_loss,BEAR
0.0664,2018-09-17,2018-09-25,300059,time_stop,BEAR
-0.0015,2021-06-28,2021-06-29,300059,stop_loss,BEAR
-0.0385,2021-08-19,2021-08-20,300059,stop_loss,BEAR
0.0671,2021-12-07,2021-12-15,300059,time_stop,BEAR
-0.0456,2018-07-18,2018-07-19,300073,stop_loss,BEAR
-0.0427,2018-08-17,2018-08-20,300073,stop_loss,BEAR
0.0309,2019-01-23,2019-01-30,300073,stop_loss,BEAR
-0.0025,2019-05-31,2019-06-03,300073,stop_loss,BEAR
-0.0067,2019-10-18,2019-10-28,300073,time_stop,BEAR
-0.0310,2019-11-14,2019-11-15,300073,stop_loss,BULL
0.0802,2019-11-18,2019-11-26,300073,time_stop,BEAR
0.0417,2019-11-28,2019-12-06,300073,time_stop,BEAR
0.0581,2020-03-02,2020-03-04,300073,crash_clear,BEAR
-0.0351,2020-07-30,2020-07-31,300073,stop_loss,BULL
0.0990,2020-12-08,2020-12-16,300073,time_stop,BULL
0.0331,2021-05-20,2021-05-28,300073,time_stop,BEAR
-0.0367,2021-07-06,2021-07-07,300073,stop_loss,BEAR
-0.0588,2021-08-09,2021-08-10,300073,stop_loss,BEAR
0.0447,2022-01-12,2022-01-20,300073,time_stop,BEAR
0.0869,2018-01-17,2018-01-25,300115,time_stop,SIDEWAYS
0.0285,2018-04-24,2018-05-02,300115,time_stop,BEAR
-0.0182,2018-05-15,2018-05-17,300115,stop_loss,BEAR
-0.0247,2018-05-31,2018-06-01,300115,stop_loss,CHOPPY_BEAR
0.0072,2018-06-04,2018-06-12,300115,time_stop,CHOPPY_BEAR
0.1705,2018-06-22,2018-07-02,300115,time_stop,BEAR
-0.0307,2018-07-04,2018-07-05,300115,stop_loss,BEAR
-0.0610,2018-10-11,2018-10-12,300115,stop_loss,BULL
-0.0441,2018-10-15,2018-10-16,300115,stop_loss,BEAR
-0.0108,2019-01-14,2019-01-16,300115,stop_loss,BEAR
0.0997,2019-01-31,2019-02-11,300115,time_stop,BULL
0.0093,2019-06-28,2019-07-01,300115,stop_loss,BULL
0.1287,2020-04-27,2020-05-06,300115,time_stop,BULL
-0.0283,2020-09-24,2020-09-25,300115,stop_loss,BEAR
-0.0004,2021-02-02,2021-02-03,300115,stop_loss,BULL
-0.0183,2021-02-04,2021-02-05,300115,stop_loss,BULL
0.0109,2021-03-05,2021-03-09,300115,stop_loss,BEAR
0.0149,2021-05-11,2021-05-19,300115,time_stop,BULL
0.0027,2021-08-12,2021-08-17,300115,stop_loss,BEAR
0.0206,2022-01-26,2022-01-27,300115,stop_loss,BEAR
0.0160,2018-07-27,2018-07-30,300122,stop_loss,BEAR
0.0426,2018-07-31,2018-08-08,300122,time_stop,BULL
0.0416,2019-06-19,2019-06-27,300122,time_stop,BEAR
-0.0143,2020-09-24,2020-09-29,300122,stop_loss,BEAR
-0.0133,2020-11-12,2020-11-13,300122,stop_loss,BULL
-0.0255,2020-11-18,2020-11-26,300122,time_stop,BULL
0.0213,2021-08-24,2021-08-26,300122,stop_loss,BEAR
-0.0328,2021-11-30,2021-12-01,300122,stop_loss,BEAR
-0.0047,2022-01-20,2022-01-21,300122,stop_loss,BEAR
-0.0167,2018-07-23,2018-07-31,300124,stop_loss,BEAR
-0.0431,2018-11-23,2018-11-26,300124,stop_loss,BULL
0.0000,2018-11-27,2018-11-28,300124,stop_loss,BULL
0.0303,2018-11-29,2018-12-07,300124,time_stop,BULL
-0.0318,2019-04-08,2019-04-10,300124,stop_loss,BULL
0.0765,2021-05-18,2021-05-26,300124,time_stop,BEAR
0.0051,2021-11-24,2021-11-26,300124,stop_loss,BEAR
-0.0534,2018-01-26,2018-01-29,300136,stop_loss,SIDEWAYS
0.0667,2018-01-30,2018-02-07,300136,time_stop,SIDEWAYS
0.0051,2018-09-11,2018-09-13,300136,stop_loss,BEAR
-0.0187,2018-09-14,2018-09-17,300136,stop_loss,BEAR
-0.0097,2020-01-14,2020-01-16,300136,stop_loss,BULL
0.0013,2020-12-17,2020-12-18,300136,stop_loss,BULL
0.0013,2020-12-21,2020-12-24,300136,stop_loss,BULL
-0.0468,2021-01-25,2021-01-28,300136,stop_loss,BULL
0.0432,2021-07-06,2021-07-14,300136,time_stop,BEAR
0.0722,2021-08-31,2021-09-08,300136,time_stop,BEAR
0.0199,2021-10-19,2021-10-26,300136,corp_action,BULL
-0.0175,2021-11-25,2021-11-26,300136,stop_loss,BEAR
-0.0470,2018-06-15,2018-06-19,300207,stop_loss,CHOPPY_BEAR
0.1163,2019-09-02,2019-09-10,300207,time_stop,BEAR
0.0015,2020-09-04,2020-09-10,300207,stop_loss,BULL
0.1482,2021-01-18,2021-01-26,300207,time_stop,BULL
-0.0288,2021-03-12,2021-03-15,300207,stop_loss,BEAR
0.1511,2021-04-13,2021-04-21,300207,time_stop,BULL
-0.0478,2021-05-18,2021-05-19,300207,stop_loss,BEAR
0.2605,2021-05-20,2021-05-28,300207,take_profit,BEAR
0.0211,2022-01-10,2022-01-18,300207,time_stop,BULL
-0.0211,2022-01-25,2022-01-26,300207,stop_loss,BEAR
-0.0353,2018-02-01,2018-02-02,300223,stop_loss,SIDEWAYS
-0.0083,2018-02-05,2018-02-06,300223,stop_loss,SIDEWAYS
0.0787,2018-02-07,2018-02-14,300223,crash_clear,BULL
-0.0160,2018-05-24,2018-05-25,300223,stop_loss,BULL
-0.0303,2018-07-04,2018-07-05,300223,stop_loss,BEAR
-0.0307,2018-09-07,2018-09-10,300223,stop_loss,BEAR
-0.0103,2019-01-22,2019-01-30,300223,time_stop,BEAR
0.1584,2019-10-31,2019-11-08,300223,time_stop,BEAR
-0.0114,2020-04-03,2020-04-10,300223,stop_loss,BEAR
-0.0127,2020-07-21,2020-07-24,300223,stop_loss,BULL
0.1046,2020-07-27,2020-08-04,300223,time_stop,BULL
0.0051,2021-01-08,2021-01-15,300223,stop_loss,BULL
-0.0379,2021-01-29,2021-02-01,300223,stop_loss,BULL
-0.0452,2021-07-01,2021-07-02,300223,stop_loss,BEAR
0.0635,2021-09-03,2021-09-13,300223,stop_loss,BEAR
0.0011,2022-01-12,2022-01-13,300223,stop_loss,BEAR
0.0837,2022-01-14,2022-01-24,300223,time_stop,BEAR
0.0169,2018-08-20,2018-08-28,300251,time_stop,BEAR
-0.0335,2018-10-08,2018-10-09,300251,stop_loss,SIDEWAYS
-0.0348,2019-03-22,2019-03-25,300251,stop_loss,BULL
-0.0136,2019-04-10,2019-04-11,300251,stop_loss,SIDEWAYS
-0.0155,2019-05-07,2019-05-09,300251,stop_loss,SIDEWAYS
-0.0186,2019-05-31,2019-06-04,300251,stop_loss,BEAR
-0.0276,2019-06-14,2019-06-17,300251,stop_loss,BEAR
0.0137,2019-10-28,2019-11-05,300251,time_stop,BEAR
0.0473,2020-02-03,2020-02-06,300251,crash_clear,SIDEWAYS
-0.0553,2020-10-09,2020-10-12,300251,stop_loss,SIDEWAYS
-0.0280,2020-10-20,2020-10-22,300251,stop_loss,BULL
0.0107,2020-12-25,2020-12-28,300251,stop_loss,BULL
-0.0011,2021-07-29,2021-08-04,300251,stop_loss,BEAR
0.0077,2021-08-20,2021-08-30,300251,time_stop,BEAR
-0.0058,2022-01-26,2022-01-27,300251,stop_loss,BEAR
0.0236,2018-05-31,2018-06-08,300255,time_stop,CHOPPY_BEAR
-0.0141,2018-09-05,2018-09-10,300255,stop_loss,BEAR
-0.0319,2019-06-05,2019-06-06,300255,stop_loss,BEAR
0.0284,2019-06-10,2019-06-18,300255,time_stop,BEAR
-0.0032,2019-08-19,2019-08-21,300255,stop_loss,BEAR
0.0054,2019-09-27,2019-10-08,300255,time_stop,BULL
-0.1058,2019-10-23,2019-10-24,300255,stop_loss,BEAR
-0.0036,2021-01-12,2021-01-13,300255,stop_loss,BULL
0.0899,2021-01-14,2021-01-22,300255,time_stop,BULL
